frequency,power_R1,power_R2,power_R3
0,1,1,1
0.999000999000999,0.0286982458820977,0.00523752930778409,0.0062786100001049
1.998001998002,0.00326609947591512,0.00379936396258476,0.00475018924104582
2.997002997003,0.000200373912158757,0.00473121863660856,0.00757888634409834
3.996003996004,0.0025157395007566,0.00483575142916874,0.00336468642657667
4.995004995005,0.000328510688667108,0.0019354465001666,8.32756639317628e-05
5.99400599400599,0.00299078326249971,0.00416413072136612,0.00294682524318919
6.99300699300699,0.000997357525375565,0.000860871619999407,0.00274415211070331
7.99200799200799,0.000223861058325436,0.0017786492732058,0.00287609573596121
8.99100899100899,0.000105893230994287,0.0012413712845368,0.000105937028112716
9.99000999000999,8.41574449462445e-05,0.003203583516531,0.00193870865864388
10.989010989011,0.000754102091860167,2.50996143087984e-05,0.00106163087558089
11.988011988012,0.00105226171470805,0.00191616823270548,0.000134029672545858
12.987012987013,1.0321340062391e-05,0.00149869071656027,0.000467592495069509
13.986013986014,0.000374293074943726,0.00192058948945764,0.00041512295884826
14.985014985015,0.000136178576338833,0.00120678143674978,7.03264859710043e-05
15.984015984016,0.000325849598809154,0.000565795456109732,0.000161705189789576
16.983016983017,0.000192266214030326,6.49658725499681e-05,0.000278023063392685
17.982017982018,4.14692692377873e-05,0.00186161313020242,6.00151419593744e-05
18.981018981019,0.000150632009565298,0.00121755098377579,5.59573063586349e-05
19.98001998002,0.00026208150534142,0.000424281821547012,0.000355700727249702
20.979020979021,5.29830378932318e-05,0.000179041952871922,0.00051411192666912
21.978021978022,7.41796392329218e-05,0.000109693699962148,1.5065990295136e-05
22.977022977023,2.93186709667844e-05,0.000499120701847867,0.000753648459584507
23.976023976024,8.61410209572946e-05,0.000200160078031541,0.000123079996106214
24.975024975025,0.000162197125078989,4.93242148153294e-05,0.000960151709937187
25.974025974026,0.000457207011685638,0.000308275735364902,0.000628791998861279
26.973026973027,8.37867543865709e-05,9.5066487499477e-05,0.000301461738080256
27.972027972028,0.000167367592938604,0.000155331178588515,0.00046612322611776
28.971028971029,1.8110395021572e-05,8.64521775020024e-05,0.000204954740318716
29.97002997003,0.00018337253756184,0.000225366337570543,0.000329748174122106
30.969030969031,0.000154946167410053,0.00020581706568821,2.47615780667431e-05
31.968031968032,0.00021156996663137,0.000351471157156744,6.09729837947891e-05
32.967032967033,5.96413487453833e-05,0.000553710994201221,0.000283962231877218
33.966033966034,5.18912505373401e-06,0.000123938884253893,0.000188037554034442
34.965034965035,0.00010389071173818,0.000534566412096149,2.49053615754236e-05
35.964035964036,9.34477601951242e-05,3.39241649666114e-05,0.000257881153491442
36.963036963037,0.000145627062679244,5.3061587426387e-05,0.000105944966921122
37.962037962038,0.000127606472188279,0.00019830466083975,9.39780579421181e-05
38.961038961039,0.000181842386052687,0.000144537114849589,1.41548425234e-05
39.96003996004,1.87907913246043e-05,6.11670625513725e-05,0.000323028165852459
40.959040959041,7.89656152328676e-05,0.000140759438781217,0.000141777960612656
