frequency,power_R1,power_R2,power_R3
0,1,1,1
0.999000999000999,0.00486169732707882,0.000426694813931599,0.00489114838960288
1.998001998002,0.00149147613090061,0.00255122692325489,0.00139228723769273
2.997002997003,0.00249160719365805,0.00058499313441428,0.00136723282845807
3.996003996004,0.000532188014573234,0.00466340999150956,0.00912914449179529
4.995004995005,9.78553901538069e-06,0.00538634948735971,0.000164087185759107
5.99400599400599,0.000825791287223063,0.00133341507192343,0.00168671809691703
6.99300699300699,2.84656597150486e-05,0.00187275775769878,1.08863855574519e-05
7.99200799200799,0.000384329332783393,2.90571738747335e-05,0.000448112476093333
8.99100899100899,0.000477929602888637,0.000333337948285785,0.000240535582232026
9.99000999000999,0.000105967079157342,0.000139349281243152,0.000920013781775475
10.989010989011,0.000205630000384685,9.27776857991915e-05,0.000937964534937806
11.988011988012,0.000332355142883123,0.0012191063020333,0.00101892281454039
12.987012987013,0.000956441412906761,0.000259936469359626,0.000445151275425645
13.986013986014,0.000734228737031915,5.07405986181426e-05,0.000379340419549854
14.985014985015,0.000403726144885591,5.75779264656233e-05,0.000135084105196088
15.984015984016,8.7172943565126e-05,0.000272414850088138,0.000268409597347158
16.983016983017,0.000115528463524079,3.05961498212381e-05,0.000571086059838669
17.982017982018,0.000116547865395093,0.000119219484749208,0.000272671360285305
18.981018981019,2.97592775957535e-05,0.000107582849048113,0.000184639613688431
19.98001998002,0.00078634003714138,0.000187782398727699,7.28126753888961e-05
20.979020979021,0.000323303747704874,0.000189550607989505,0.000383226874986799
21.978021978022,2.22783608743852e-05,5.01908672716484e-05,0.000545157250292511
22.977022977023,0.000220390480574811,0.000212912683014791,8.72597429519691e-06
23.976023976024,4.74881266459257e-05,0.000421657233740982,3.30707801202131e-05
24.975024975025,0.000125559225479504,0.000555741020902817,5.83629442613637e-05
25.974025974026,0.000212010118375459,3.21212331682435e-05,0.000532230756253984
26.973026973027,1.55928175739182e-05,5.54856113023505e-06,0.000183512295974036
27.972027972028,5.80925900339329e-05,0.000124640336231905,8.92084325936119e-06
28.971028971029,0.000129779088450239,8.52662182764732e-05,2.33287561604097e-05
29.97002997003,0.000690184988835584,0.000265058612190673,1.08514572096943e-05
30.969030969031,0.000116010808350166,1.76298716042771e-05,0.000126117129772539
31.968031968032,6.13052322773817e-05,0.000149087482103746,0.000106282249718392
32.967032967033,9.54420140255946e-05,8.99980791460346e-05,0.000150182989970374
33.966033966034,0.00013138995168808,5.42798129707753e-05,0.000150246398630653
34.965034965035,2.42880408421086e-05,0.00011362544987795,0.000215464542932974
35.964035964036,9.53523947564939e-05,0.000117513781941762,5.57542511125135e-05
36.963036963037,0.000141463121528634,0.000127086567167882,8.63244480606757e-06
37.962037962038,1.58868974301208e-05,6.85680702674063e-05,9.48371757177907e-06
38.961038961039,5.06043059368693e-05,4.25283177256821e-05,7.41061658637576e-05
39.96003996004,0.00014284785575798,5.89146198721889e-06,0.000235436565728064
40.959040959041,0.0002595093470859,0.000131052413858899,0.000162766462735043
41.958041958042,4.8041969808496e-05,4.55315331203974e-06,0.000394357954130999
42.957042957043,0.000181727756659218,9.78071591550669e-06,7.81471881999013e-05
43.956043956044,0.000137523866051108,0.000219245271600409,3.53067805954023e-05
44.955044955045,3.05781546379628e-05,0.000153966623624537,0.000224202627931061
45.954045954046,4.9725049792228e-05,0.000253141543524585,9.29556524425384e-05
46.953046953047,1.34823556043283e-05,0.000317211115175316,8.86144218137931e-05
47.9520479520479,0.000527140098373205,5.69731792176811e-05,0.00012835817105283
48.951048951049,2.97691864541466e-05,8.54695978692692e-05,9.61654115925777e-05
49.95004995005,0.00014279288815269,7.75703986542112e-05,2.44738163738906e-05
50.9490509490509,9.8151783746873e-05,4.66137966132341e-05,0.00031038465561316
51.9480519480519,3.99921288142461e-05,0.000138133256594095,0.000456014281917912
52.9470529470529,3.21042759157976e-05,6.40417010735919e-05,0.000152365712717163
53.946053946054,7.59061144187585e-05,0.000123691380456989,1.53739633399993e-05
54.9450549450549,0.000174893643936646,5.29334336504439e-05,0.000236593252789287
55.9440559440559,0.000422229098903938,0.000133291094366615,0.000167780949540533
56.9430569430569,6.86301456741332e-05,5.49195454082956e-06,2.53161649989818e-05
57.9420579420579,0.000209756868424242,2.4551771618496e-05,4.51780630180076e-06
58.9410589410589,3.56960031476248e-05,0.000366456844867345,0.000113495002840996
59.9400599400599,7.62733813689617e-05,0.000184805302006006,0.000126282460410316
60.9390609390609,0.000117405069884295,2.9060005175517e-05,7.44683775589399e-05
61.9380619380619,1.12225123950205e-06,8.48566110385373e-05,0.000163199653648129
62.9370629370629,0.000178297366529789,8.39947270319397e-05,0.000217814616882281
63.9360639360639,6.61650427708028e-05,0.000190873426476341,5.59887520755107e-05
64.9350649350649,6.14667212261631e-05,0.000147869630032469,7.48409923196324e-05
65.9340659340659,1.66937179434592e-05,8.87707390890347e-06,0.000151016122957791
66.9330669330669,2.47528374718685e-06,9.62281516670653e-06,2.07413188117197e-05
67.9320679320679,7.85652165891375e-05,0.000182471624684706,6.27195012414381e-05
68.9310689310689,8.93628158109947e-05,5.54253129385349e-05,0.000170634488559589
69.9300699300699,9.1163717286068e-06,0.000115393288195778,2.58450754269402e-06
70.9290709290709,2.3015349782778e-05,2.57847381831126e-05,0.000195857638195896
71.9280719280719,9.30582759442321e-05,7.86292058811863e-05,1.9072369947759e-05
72.9270729270729,5.76645047474959e-05,0.000187721318277259,4.80362010155786e-05
73.9260739260739,0.000246573197368486,0.000174153454189917,0.000501038231186489
74.9250749250749,5.4189136459703e-05,6.47425798651511e-06,7.27448872542428e-05
75.9240759240759,0.000179872808162901,5.96971449877642e-05,5.31582780524971e-05
76.9230769230769,4.82380446952463e-05,1.00599737171391e-06,6.56912613383858e-05
77.9220779220779,0.000129563476711534,2.65510991508049e-05,2.52240601740751e-05
78.9210789210789,7.0357165600394e-05,8.01381121436213e-05,2.11465572734666e-05
79.9200799200799,1.32766050966047e-05,7.53563292980124e-05,0.000114313072125083
80.9190809190809,1.27176172007493e-05,7.3809045903598e-05,8.40125194999991e-05
81.9180819180819,3.75893711391827e-05,9.26875331959398e-05,2.934984533547e-05
82.9170829170829,9.3275677868933e-05,8.39320629389987e-05,3.47171075101259e-05
83.9160839160839,5.49409913687296e-05,0.000153580993321894,1.66321015971789e-05
84.9150849150849,6.77492996584574e-05,1.86687259976657e-05,0.000267501205123244
85.9140859140859,8.40820969782047e-05,3.70129639284797e-05,6.23638876472771e-05
86.9130869130869,8.75500776308134e-05,4.75012702058096e-07,0.000159634286072657
87.9120879120879,0.000117130422119938,5.31384121956565e-05,4.43557081553691e-06
88.9110889110889,1.28608660208114e-05,3.50382875159506e-05,3.35895743740269e-05
89.9100899100899,1.25141278815605e-05,3.2120160982973e-06,7.79223643309324e-05
90.9090909090909,4.50927238252711e-05,1.23930528501101e-06,6.64320877159935e-06
91.9080919080919,9.88766109177197e-05,9.3019498764948e-06,7.39389682112731e-05
92.9070929070929,3.892165897148e-05,7.38170725961416e-06,6.23005707932706e-05
93.9060939060939,0.000185368495121759,3.36349334458524e-05,0.000126479201829584
94.9050949050949,4.38673698511372e-05,9.61399055287102e-05,6.99988676635104e-05
95.9040959040959,0.000126668034429288,2.23410442337336e-05,1.67528462502893e-05
96.9030969030969,1.21049167890452e-05,4.34552994432861e-06,0.000131830736904172
97.9020979020979,4.31729921636059e-05,2.40129897524861e-06,1.76125207281633e-05
98.9010989010989,5.65924758495267e-05,5.62746945696604e-06,0.000117818083880591
99.9000999000999,3.68773710020187e-06,0.000100059238592941,1.55353687832199e-06
100.899100899101,1.55837571014646e-06,2.74933792637074e-05,1.09955644353095e-05
101.898101898102,0.000329576440885284,3.6581043476479e-05,6.64167907017319e-05
102.897102897103,1.40954108600352e-05,0.000159686402757011,2.73154316430655e-05
103.896103896104,3.83872799438789e-05,2.31629829129128e-05,6.07707192607851e-05
104.895104895105,0.000168031145539989,2.02175731050164e-05,2.87403630896379e-05
105.894105894106,4.97394936098558e-05,0.000112214519231687,6.02442293680437e-05
106.893106893107,4.82693768675658e-05,8.88331394233012e-05,3.3814130547071e-07
107.892107892108,3.87778004309443e-05,9.38506423817103e-06,5.19870992632902e-05
108.891108891109,0.000177085013603254,0.000150004354635948,8.08019256747146e-05
109.89010989011,2.81495871554841e-05,0.000109274966084694,6.63301096189581e-05
110.889110889111,1.46668104438784e-05,0.000155755404483392,2.90145882150974e-05
111.888111888112,0.000303185920316462,1.00487711475958e-05,5.84801864252756e-05
112.887112887113,0.000103298442463976,9.49944835789565e-05,8.44349331653114e-05
113.886113886114,4.43887298256907e-05,1.8649697683445e-06,0.000191802155368994
114.885114885115,1.19146009891296e-05,6.09526931251157e-05,6.6753653061852e-05
115.884115884116,6.56441912578715e-05,6.81806511550499e-05,4.11763247785853e-05
116.883116883117,0.000113501878543313,1.37470390735958e-05,0.000256625528322052
117.882117882118,2.61943949917395e-06,7.04572513562666e-05,2.01612447695846e-05
118.881118881119,0.000166813668123414,7.92144628169858e-05,0.000119303418902609
119.88011988012,3.75920408793579e-05,3.41038444097556e-05,6.56011486445027e-05
120.879120879121,3.75346162511233e-05,9.80494385480483e-05,5.34569936519934e-05
121.878121878122,6.49778590788911e-05,3.43540344017292e-05,7.52344371566878e-05
122.877122877123,0.000143580422885215,3.37987048781647e-05,3.70657963020963e-05
123.876123876124,2.30109491214766e-05,4.94394880646157e-05,5.97114586557757e-05
124.875124875125,7.59953828640028e-05,9.57456395143332e-06,3.20028797114155e-05
125.874125874126,1.18210007520915e-05,2.28202456171939e-05,6.70221617133266e-05
126.873126873127,0.000137648789481281,2.07961220409185e-05,1.07114223482049e-05
127.872127872128,6.93655589428273e-05,0.000107274574617363,0.000112176970808865
128.871128871129,3.20673824956462e-05,0.000117624671036187,3.15247117465251e-05
129.87012987013,9.53045070094749e-05,2.1448479867866e-05,9.34867898137796e-05
130.869130869131,0.000157000364079348,1.09120092588724e-05,7.32690841126501e-05
131.868131868132,0.000168650520109933,1.96412408005733e-05,4.83221228258362e-05
132.867132867133,3.73751235728618e-05,6.91550941783544e-05,6.56683263793188e-05
133.866133866134,2.27512972155149e-06,1.16877566753173e-05,0.000209648532911932
134.865134865135,8.70039877106942e-05,2.97270002239145e-05,3.41009656653927e-05
135.864135864136,3.86736040261112e-05,8.1048088799717e-06,4.33620489634077e-06
136.863136863137,7.11489204230314e-05,4.60861045660038e-05,3.02116409691567e-05
137.862137862138,0.00015380055903544,4.38676929284744e-05,1.35375932647936e-05
138.861138861139,0.0001061216092775,9.24975060151558e-06,4.26160947682996e-06
139.86013986014,5.63840926833508e-05,9.26650451976758e-06,2.4802922691456e-05
140.859140859141,3.50753370858934e-05,0.00018709745190066,5.00074564616402e-05
141.858141858142,8.45736409459867e-05,4.74452511634139e-05,0.000120611462332576
142.857142857143,0.000158117912085972,1.56683948448628e-05,0.000130658237413112
143.856143856144,2.17265252028468e-05,2.01061585497157e-05,0.000111641106342942
144.855144855145,2.76944147383978e-05,1.73302375127998e-05,2.20052986951814e-05
145.854145854146,1.1038940857404e-05,2.06615552060918e-05,1.19296095159609e-05
146.853146853147,4.06273569031928e-05,4.74683423888361e-08,8.98951675031277e-05
147.852147852148,4.17434161592035e-06,1.23653926600266e-05,0.00016164966531107
148.851148851149,7.3673349717478e-05,0.000214512685547769,5.24399406469957e-05
149.85014985015,1.63239496469534e-05,7.79528691523831e-05,7.2008139884901e-05
