frequency,power_R1,power_R2,power_R3
0,1,1,1
0.999000999000999,0.00149239095536596,0.000350586941833273,0.000135933880667961
1.998001998002,0.000719742778420056,0.00457182526664237,0.000759776701238053
2.997002997003,0.000175632805769598,0.00065217203561249,0.0063590346578265
3.996003996004,0.00128972985089778,0.00111097979140609,0.000293257236008119
4.995004995005,0.000375746096250287,0.00016819817190963,0.000442838859838195
5.99400599400599,0.000545302167037271,0.000113547241173839,0.000272223952044244
6.99300699300699,0.00044255139137693,0.000267037748815517,0.00162766975616815
7.99200799200799,0.000314842004521108,0.000193725812134655,0.000895536246568726
8.99100899100899,8.3873098001406e-05,0.00013488506938819,0.00273624695758887
9.99000999000999,9.75767146537858e-05,2.6843114999455e-05,0.000205773591209409
10.989010989011,9.54633964784242e-05,0.000168075424791361,0.00010472416743918
11.988011988012,0.000318803897507086,0.000197972301591083,0.00118373806401112
12.987012987013,0.000149510924014833,0.000335456939644295,8.23846717939853e-05
13.986013986014,8.94750725978434e-05,0.000186857109835504,0.000411237215277388
14.985014985015,6.81991063665061e-05,0.00106246880978507,0.000969466911917925
15.984015984016,7.67713685027379e-05,9.62291145971e-05,7.20895905036924e-06
16.983016983017,0.000424326405640571,0.00025663261897714,8.98647528200101e-05
17.982017982018,5.18176410396793e-05,0.000581906487711325,7.69509737041276e-05
18.981018981019,1.04823192313437e-06,0.000102040313424433,4.38534670648253e-05
19.98001998002,8.54046441096808e-05,1.77595996192226e-05,2.39386809693649e-05
20.979020979021,0.000429212925163712,4.38336743761795e-05,4.25001955203443e-05
21.978021978022,4.67426022903506e-05,0.000134763556283329,1.83859836762077e-05
22.977022977023,4.83948468152466e-05,1.39087833486193e-06,0.000251497542333753
23.976023976024,1.1781304842812e-05,0.000149501592219241,0.000458848465492232
24.975024975025,0.00014086522213894,8.67387965022965e-05,9.94103635367976e-05
25.974025974026,4.74069472483874e-05,0.000145590462690945,1.26367177087237e-05
26.973026973027,0.000109098383441358,1.70074928413365e-05,0.000164806105645669
