protein,replicate,selection,stat,pval,pass
3hlz_A,3,all,0.215660252156603,0.00384801276787536,TRUE
3hlz_A,3,bb,0.0832780358327804,0.739624076920254,FALSE
3hlz_A,3,ca,0.165671311656713,0.0499260563990901,TRUE
3hlz_B,1,all,0.325976324814692,1.25393905634614e-06,TRUE
3hlz_B,1,bb,0.375815908839473,1.13909573194243e-08,TRUE
3hlz_B,1,ca,0.216782829959066,0.00361243721069699,TRUE
3hlz_B,2,all,0.175904414205111,0.0312484258141681,TRUE
3hlz_B,2,bb,0.173525832503595,0.0349417098957799,TRUE
3hlz_B,2,ca,0.107091492421728,0.423931790283312,FALSE
3hlz_B,3,all,0.12606483018033,0.235846389918166,FALSE
3hlz_B,3,bb,0.150127226463104,0.0966848198829171,FALSE
3hlz_B,3,ca,0.181435999557473,0.0239577171513247,TRUE
3bqk_A,1,all,0.217195188627665,0.000933792545929578,TRUE
3bqk_A,1,bb,0.357709130672499,1.84714239946512e-09,TRUE
3bqk_A,1,ca,0.139693821760525,0.083782739898423,FALSE
3bqk_A,2,all,0.232230727173319,0.000311269039508954,TRUE
3bqk_A,2,bb,0.257654455986878,4.10914002505594e-05,TRUE
3bqk_A,2,ca,0.151858939311099,0.0470711808678611,TRUE
3bqk_A,3,all,0.249316566429743,8.16977323694791e-05,TRUE
3bqk_A,3,bb,0.326817933296884,5.74828606853057e-08,TRUE
3bqk_A,3,ca,0.254373974849645,5.39944190200308e-05,TRUE
2vfq_A,1,all,0.789718129404228,4.91997701929902e-73,TRUE
2vfq_A,1,bb,0.701700298953662,9.44607344181444e-58,TRUE
2vfq_A,1,ca,0.786942131112535,1.59049825106168e-72,TRUE
2vfq_A,2,all,0.542013666453128,1.25256582792234e-34,TRUE
2vfq_A,2,bb,0.402840059790732,2.55594001135558e-19,TRUE
2vfq_A,2,ca,0.843609865470852,2.77900838910077e-83,TRUE
2vfq_A,3,all,0.380511958146487,2.77916695357099e-17,TRUE
2vfq_A,3,bb,0.390828528720905,3.29193726072915e-18,TRUE
2vfq_A,3,ca,0.373051462737561,1.25444466241204e-16,TRUE
2r31_A,1,all,0.811713836477987,6.95771471439427e-31,TRUE
2r31_A,1,bb,0.842845911949686,2.89252176683691e-33,TRUE
2r31_A,1,ca,0.82437106918239,7.67655706985955e-32,TRUE
2r31_A,2,all,0.511006289308176,1.69697477339644e-12,TRUE
2r31_A,2,bb,0.605345911949686,2.29685610271955e-17,TRUE
2r31_A,2,ca,0.465723270440252,1.88060803499282e-10,TRUE
2r31_A,3,all,0.198349056603774,0.0303610682642314,TRUE
2r31_A,3,bb,0.223427672955975,0.00984781957616526,TRUE
2r31_A,3,ca,0.299292452830189,0.000144586279160088,TRUE
2v9m_A,1,all,0.0989787049109083,0.525906774312284,FALSE
2v9m_A,1,bb,0.262168622338114,0.000195084564709847,TRUE
2v9m_A,1,ca,0.122120817036071,0.268969559606111,FALSE
2v9m_A,2,all,0.192524989135159,0.0137432483111673,TRUE
2v9m_A,2,bb,0.308996088657106,5.36384701595813e-06,TRUE
2v9m_A,2,ca,0.141025641025641,0.138143231536088,FALSE
2v9m_A,3,all,0.394393741851369,1.67602259893542e-09,TRUE
2v9m_A,3,bb,0.183072577140374,0.0221443628171267,TRUE
2v9m_A,3,ca,0.241960017383746,0.000766862853379247,TRUE
3bpt_A,1,all,0.139430198334071,0.0237715184361297,TRUE
3bpt_A,1,bb,0.180212761864456,0.00121697842504857,TRUE
3bpt_A,1,ca,0.162360771790778,0.00490720951772726,TRUE
3bpt_A,2,all,0.226824154050363,1.60943215121063e-05,TRUE
3bpt_A,2,bb,0.143931669969028,0.0177728209506955,TRUE
3bpt_A,2,ca,0.195140719081238,0.000339205968676837,TRUE
3bpt_A,3,all,0.132062405017025,0.0375075852635116,TRUE
3bpt_A,3,bb,0.18802300752169,0.000631696011816425,TRUE
3bpt_A,3,ca,0.123444202912491,0.0619649009081979,FALSE
3d3y_A,1,all,0.216203599126572,1.24779905741626e-05,TRUE
3d3y_A,1,bb,0.195090731119645,0.000115625318706728,TRUE
3d3y_A,1,ca,0.283276861682102,2.32146972708771e-09,TRUE
3d3y_A,2,all,0.17638732023191,0.000686583922629612,TRUE
3d3y_A,2,bb,0.165830886228447,0.00173361454726691,TRUE
3d3y_A,2,ca,0.192771628642422,0.000145616406988164,TRUE
3d3y_A,3,all,0.0840147579248551,0.325975159943851,FALSE
3d3y_A,3,bb,0.0613357427904525,0.720431956067378,FALSE
3d3y_A,3,ca,0.0761237858594986,0.447426674573205,FALSE
3cml_A,1,all,0.300619869324845,6.75172656267324e-07,TRUE
3cml_A,1,bb,0.102965320824259,0.346367705759623,FALSE
3cml_A,1,ca,0.355503434411124,1.78110471099007e-09,TRUE
3cml_A,2,all,0.15315798291171,0.0418051536710888,TRUE
3cml_A,2,bb,0.375406265706148,1.61792239914575e-10,TRUE
3cml_A,2,ca,0.335701122466075,1.70159362682916e-08,TRUE
3cml_A,3,all,0.105210252973697,0.321036364882661,FALSE
3cml_A,3,bb,0.360395376109901,9.99768483878872e-10,TRUE
3cml_A,3,ca,0.156575640810856,0.0351096958886696,TRUE
3f7w_A,1,all,0.125343042686737,0.107824617934885,FALSE
3f7w_A,1,bb,0.0827649919843491,0.547586281048438,FALSE
3f7w_A,1,ca,0.212401162948673,0.000456278210685474,TRUE
3f7w_A,2,all,0.187674917805614,0.00286933689247567,TRUE
3f7w_A,2,bb,0.290275249300329,3.15684685523993e-07,TRUE
3f7w_A,2,ca,0.255332445724533,1.09209507228862e-05,TRUE
3f7w_A,3,all,0.149118278401217,0.0320648819144757,TRUE
3f7w_A,3,bb,0.121321631388745,0.129640571300482,FALSE
3f7w_A,3,ca,0.138358286009293,0.0569797267458313,FALSE
4a3p_A,1,all,0.0927960927960929,0.753097401982232,FALSE
4a3p_A,1,bb,0.097069597069597,0.70189163873766,FALSE
4a3p_A,1,ca,0.10989010989011,0.54610618727658,FALSE
4a3p_A,2,all,0.271672771672772,0.000819766956198564,TRUE
4a3p_A,2,bb,0.177655677655678,0.0712015974375489,FALSE
4a3p_A,2,ca,0.1996336996337,0.029644366889161,TRUE
4a3p_A,3,all,0.131257631257631,0.322473069925382,FALSE
4a3p_A,3,bb,0.329059829059829,2.14530656047513e-05,TRUE
4a3p_A,3,ca,0.237484737484737,0.00515930361115379,TRUE
4jgi_A,1,all,0.441230997404524,4.52102880697916e-09,TRUE
4jgi_A,1,bb,0.306544308490916,0.000134253333210912,TRUE
4jgi_A,1,ca,0.181312569521691,0.0693574905161169,FALSE
4jgi_A,2,all,0.174175009269559,0.0898984235851343,FALSE
4jgi_A,2,bb,0.187337782721542,0.0552663493090287,FALSE
4jgi_A,2,ca,0.17797552836485,0.0784025369311923,FALSE
4jgi_A,3,all,0.28661475713756,0.000449679962796214,TRUE
4jgi_A,3,bb,0.263255469039674,0.00167232512943065,TRUE
4jgi_A,3,ca,0.120689655172414,0.445822189418722,FALSE
3hol_A,1,all,0.398493554899829,7.12117866494199e-18,TRUE
3hol_A,1,bb,0.467821090231402,1.79173900217448e-24,TRUE
3hol_A,1,ca,0.180788942382358,0.000512474396229017,TRUE
3hol_A,2,all,0.349961174095356,6.97960500094979e-14,TRUE
3hol_A,2,bb,0.461220686441994,8.45393207960766e-24,TRUE
3hol_A,2,ca,0.356095667029042,2.33298302969038e-14,TRUE
3hol_A,3,all,0.112719366361236,0.0803371289023788,FALSE
3hol_A,3,bb,0.0591085572293835,0.768720141791255,FALSE
3hol_A,3,ca,0.0896567790029507,0.261102499744781,FALSE
4cjn_A,1,all,0.172520514718622,4.97612124667098e-05,TRUE
4cjn_A,1,bb,0.2289143343151,1.56643391099914e-08,TRUE
4cjn_A,1,ca,0.167322927659038,9.33540253077905e-05,TRUE
4cjn_A,2,all,0.490431714731222,1.24189001482816e-37,TRUE
4cjn_A,2,bb,0.454017104786505,2.59536392545866e-32,TRUE
4cjn_A,2,ca,0.438573971114016,3.51990295532577e-30,TRUE
4cjn_A,3,all,0.496975949347152,1.2430604047923e-38,TRUE
4cjn_A,3,bb,0.504402198736829,8.79285868552373e-40,TRUE
4cjn_A,3,ca,0.497141327117229,1.17235776446821e-38,TRUE
4bt9_A,1,all,0.535277655030196,1.45311090568191e-14,TRUE
4bt9_A,1,bb,0.689939608189719,6.47884965940354e-24,TRUE
4bt9_A,1,ca,0.738915893356901,2.28171335536708e-27,TRUE
4bt9_A,2,all,0.731109147149801,8.40546339387772e-27,TRUE
4bt9_A,2,bb,0.322506996612167,1.47404881698711e-05,TRUE
4bt9_A,2,ca,0.250110472823685,0.00163748329431638,TRUE
4bt9_A,3,all,0.287155693032847,0.000170622296848463,TRUE
4bt9_A,3,bb,0.211003093239063,0.0127066453705737,TRUE
4bt9_A,3,ca,0.134850493445279,0.252816832463564,FALSE
3hdj_B,1,all,0.156497430198639,0.00685378088477228,TRUE
3hdj_B,1,bb,0.269151965550771,1.02225293998918e-07,TRUE
3hdj_B,1,ca,0.274291568273371,5.35094391887601e-08,TRUE
3hdj_B,2,all,0.101524517294069,0.183339917445871,FALSE
3hdj_B,2,bb,0.122378108070565,0.0621756431786731,FALSE
3hdj_B,2,ca,0.16526600916794,0.00356411233434161,TRUE
3hdj_B,3,all,0.100083344909015,0.196076863531133,FALSE
3hdj_B,3,bb,0.109147103764412,0.126430035977546,FALSE
3hdj_B,3,ca,0.122881650229199,0.0604214360583928,FALSE
3ib5_A,1,all,0.618380966197592,9.66699814152324e-27,TRUE
3ib5_A,1,bb,0.259248512984187,4.73994028450129e-05,TRUE
3ib5_A,1,ca,0.566951980269839,1.51524123020025e-22,TRUE
3ib5_A,2,all,0.370810967648339,6.89403892910071e-10,TRUE
3ib5_A,2,bb,0.431887422022342,2.91470381892075e-13,TRUE
3ib5_A,2,ca,0.451399970985057,1.89888959854111e-14,TRUE
3ib5_A,3,all,0.342739010590454,1.64798622605996e-08,TRUE
3ib5_A,3,bb,0.330987958798781,5.77813030904399e-08,TRUE
3ib5_A,3,ca,0.468446249818657,1.58282669462061e-15,TRUE
4e40_A,1,all,0.0788817663817665,0.524759108345202,FALSE
4e40_A,1,bb,0.0731837606837608,0.621549047291712,FALSE
4e40_A,1,ca,0.0822649572649574,0.470165360554062,FALSE
4e40_A,2,all,0.15758547008547,0.0103619690526367,TRUE
4e40_A,2,bb,0.133725071225071,0.0452034249432276,TRUE
4e40_A,2,ca,0.133190883190883,0.0465901274763452,TRUE
4e40_A,3,all,0.0352564102564102,0.99940924141014,FALSE
4e40_A,3,bb,0.0384615384615384,0.997582591133083,FALSE
4e40_A,3,ca,0.0391737891737892,0.996848283615863,FALSE
4fch_B,1,all,0.422008547008547,6.08257178622162e-09,TRUE
4fch_B,1,bb,0.573717948717949,3.6292773645868e-16,TRUE
4fch_B,1,ca,0.511752136752137,5.97757716886282e-13,TRUE
4fch_B,2,all,0.69017094017094,3.31883184278937e-23,TRUE
4fch_B,2,bb,0.597222222222222,1.75233637790974e-17,TRUE
4fch_B,2,ca,0.612179487179487,2.39068349670048e-18,TRUE
4fch_B,3,all,0.294871794871795,0.000138933736694713,TRUE
4fch_B,3,bb,0.251068376068376,0.00193401914614614,TRUE
4fch_B,3,ca,0.293803418803419,0.000148896735081803,TRUE
4cdp_A,1,all,0.310403671884194,1.46143522080782e-09,TRUE
4cdp_A,1,bb,0.297654073986897,7.94136426916184e-09,TRUE
4cdp_A,1,ca,0.337883959044369,2.9887743328325e-11,TRUE
4cdp_A,2,all,0.539641442077596,4.86756906713187e-28,TRUE
4cdp_A,2,bb,0.532423208191126,2.63689426158911e-27,TRUE
4cdp_A,2,ca,0.527401828096191,8.42793103465794e-27,TRUE
4cdp_A,3,all,0.0851673139539445,0.406881089862202,FALSE
4cdp_A,3,bb,0.160488015377977,0.0072231589377013,TRUE
4cdp_A,3,ca,0.0562551488760739,0.880042163603022,FALSE
3lyf_D,1,all,0.299650396665322,3.68286307163893e-05,TRUE
3lyf_D,1,bb,0.316122092241495,1.07481169680438e-05,TRUE
3lyf_D,1,ca,0.331316391017884,3.25526158668614e-06,TRUE
3lyf_D,2,all,0.492739007664381,3.14836249177442e-13,TRUE
3lyf_D,2,bb,0.582829097754471,2.44589201242221e-18,TRUE
3lyf_D,2,ca,0.288086594056743,8.40579351088802e-05,TRUE
3lyf_D,3,all,0.130025547935996,0.256203800156344,FALSE
3lyf_D,3,bb,0.313029447357806,1.36124306886086e-05,TRUE
3lyf_D,3,ca,0.226300927793465,0.00398567690963487,TRUE
4mb5_A,1,all,0.208866995073892,3.68344491669131e-05,TRUE
4mb5_A,1,bb,0.423160287987874,7.35697310854438e-20,TRUE
4mb5_A,1,ca,0.218613111026904,1.30040440355965e-05,TRUE
4mb5_A,2,all,0.335278514588859,1.26098448847679e-12,TRUE
4mb5_A,2,bb,0.161227737779462,0.0030185246576809,TRUE
4mb5_A,2,ca,0.139234558544903,0.0157394802132037,TRUE
4mb5_A,3,all,0.513012504736643,5.46071588225454e-29,TRUE
4mb5_A,3,bb,0.167184539598333,0.00185128822083751,TRUE
4mb5_A,3,ca,0.336263736263736,1.06881538021841e-12,TRUE
3wa1_A,1,all,0.523985337866553,1.66168010713735e-23,TRUE
3wa1_A,1,bb,0.579526136846579,1.17034329167306e-28,TRUE
3wa1_A,1,ca,0.461644708882278,2.43109527425188e-18,TRUE
3wa1_A,2,all,0.288009987250319,2.12812504497951e-07,TRUE
3wa1_A,2,bb,0.30939226519337,1.79550718985394e-08,TRUE
3wa1_A,2,ca,0.276960263493413,7.12499895771315e-07,TRUE
3wa1_A,3,all,0.10135996600085,0.27309755336389,FALSE
3wa1_A,3,bb,0.261155971100722,3.69577336082866e-06,TRUE
3wa1_A,3,ca,0.253134296642584,8.21307941286035e-06,TRUE
4kk7_A,1,all,0.204182718767199,1.08957363537254e-05,TRUE
4kk7_A,1,bb,0.219977985690699,1.55367889237816e-06,TRUE
4kk7_A,1,ca,0.197028068244359,2.51005558042287e-05,TRUE
4kk7_A,2,all,0.0806824435883324,0.300382299483633,FALSE
4kk7_A,2,bb,0.0384700055035773,0.98253609505109,FALSE
4kk7_A,2,ca,0.0951018161805173,0.144192931333721,FALSE
4kk7_A,3,all,0.140891579526692,0.00623378275202109,TRUE
4kk7_A,3,bb,0.0592184920198129,0.687871596175343,FALSE
4kk7_A,3,ca,0.0425426527242708,0.955076899680032,FALSE
4fhr_B,1,all,0.695301542776999,1.32841127190268e-22,TRUE
4fhr_B,1,bb,0.78015427769986,2.39896736780451e-28,TRUE
4fhr_B,1,ca,0.639551192145863,3.44535813101313e-19,TRUE
4fhr_B,2,all,0.295582047685835,0.000196356004426238,TRUE
4fhr_B,2,bb,0.36711079943899,1.31379085149129e-06,TRUE
4fhr_B,2,ca,0.303646563814867,0.000117857392845201,TRUE
4fhr_B,3,all,0.644460028050491,1.77046860504296e-19,TRUE
4fhr_B,3,bb,0.402173913043478,7.60559594741921e-08,TRUE
4fhr_B,3,ca,0.227559607293128,0.00842365379213929,TRUE
4gv2_A,1,all,0.213919366357203,0.000743239538686976,TRUE
4gv2_A,1,bb,0.349347529702006,1.42445676921397e-09,TRUE
4gv2_A,1,ca,0.21875608647666,0.000517934880651617,TRUE
4gv2_A,2,all,0.592741673699929,9.27477033814959e-27,TRUE
4gv2_A,2,bb,0.618028955398299,4.70435487402644e-29,TRUE
4gv2_A,2,ca,0.628059468934623,5.44109046816921e-30,TRUE
4gv2_A,3,all,0.153022138544439,0.0351540891011256,TRUE
4gv2_A,3,bb,0.0959228721677596,0.405197921540853,FALSE
4gv2_A,3,ca,0.25254820489515,3.31563608274039e-05,TRUE
5h2d_A,1,all,0.191088406414077,2.27106187707133e-05,TRUE
5h2d_A,1,bb,0.0850007095217824,0.209945113802493,FALSE
5h2d_A,1,ca,0.209621115368242,2.2416854606956e-06,TRUE
5h2d_A,2,all,0.13784589186888,0.00534397009595638,TRUE
5h2d_A,2,bb,0.182772811125301,5.98729587257899e-05,TRUE
5h2d_A,2,ca,0.129360011352348,0.0108373689483156,TRUE
5h2d_A,3,all,0.155129842486164,0.00110187264899885,TRUE
5h2d_A,3,bb,0.134667234284093,0.00700112130146662,TRUE
5h2d_A,3,ca,0.0968639137221513,0.107244912044274,FALSE
4ywk_B,1,all,0.147547169811321,0.212570088504193,FALSE
4ywk_B,1,bb,0.122264150943396,0.425204065774275,FALSE
4ywk_B,1,ca,0.266792452830189,0.00131753950707027,TRUE
4ywk_B,2,all,0.173584905660377,0.0900060643753533,FALSE
4ywk_B,2,bb,0.09,0.798797644660778,FALSE
4ywk_B,2,ca,0.131698113207547,0.334033492000937,FALSE
4ywk_B,3,all,0.180754716981132,0.0693018868178939,FALSE
4ywk_B,3,bb,0.154150943396226,0.173259126028748,FALSE
4ywk_B,3,ca,0.257924528301887,0.00212683277070673,TRUE
5lpa_A,1,all,0.35274223549969,1.58356801282511e-07,TRUE
5lpa_A,1,bb,0.321064201566992,2.61725664134517e-06,TRUE
5lpa_A,1,ca,0.303139620089059,1.13870126602395e-05,TRUE
5lpa_A,2,all,0.161772166168762,0.0641813703314137,FALSE
5lpa_A,2,bb,0.223493602389944,0.002820213465687,TRUE
5lpa_A,2,ca,0.196944929823573,0.0122273552700381,TRUE
5lpa_A,3,all,0.311989177611183,5.56836490211477e-06,TRUE
5lpa_A,3,bb,0.318753170621724,3.17860236198426e-06,TRUE
5lpa_A,3,ca,0.204779888394115,0.00808530376359353,TRUE
4ea9_A,1,all,0.537190082644628,4.49838591899536e-14,TRUE
4ea9_A,1,bb,0.507805325987144,1.27447428666798e-12,TRUE
4ea9_A,1,ca,0.536271808999082,5.00814124327885e-14,TRUE
4ea9_A,2,all,0.360881542699725,1.38543353237621e-06,TRUE
4ea9_A,2,bb,0.345270890725436,4.60191373923911e-06,TRUE
4ea9_A,2,ca,0.345270890725436,4.60191373923911e-06,TRUE
4ea9_A,3,all,0.612488521579431,3.62079807810742e-18,TRUE
4ea9_A,3,bb,0.682277318640955,1.92863876585102e-22,TRUE
4ea9_A,3,ca,0.656565656565657,8.19062075284119e-21,TRUE
5imu_A,1,all,0.711942155185819,2.26916176386709e-25,TRUE
5imu_A,1,bb,0.676022391540973,6.44902268361836e-23,TRUE
5imu_A,1,ca,0.632872026123464,3.8825573182466e-20,TRUE
5imu_A,2,all,0.286036386254082,0.000188113704823533,TRUE
5imu_A,2,bb,0.392940444720883,5.03657625014024e-08,TRUE
5imu_A,2,ca,0.280827243041518,0.000262872976900209,TRUE
5imu_A,3,all,0.119577048670502,0.392600359756826,FALSE
5imu_A,3,bb,0.139014150209921,0.22353483293903,FALSE
5imu_A,3,ca,0.158995490592443,0.113977008172373,FALSE
4adn_A,1,all,0.950487621905476,7.85358149776202e-43,TRUE
4adn_A,1,bb,0.981495373843461,1.21092681824419e-45,TRUE
4adn_A,1,ca,0.939734933733433,7.06483533513277e-42,TRUE
4adn_A,2,all,0.462365591397849,1.84635773751652e-10,TRUE
4adn_A,2,bb,0.483870967741935,2.04713110080109e-11,TRUE
4adn_A,2,ca,0.508377094273568,1.47832243403949e-12,TRUE
4adn_A,3,all,0.216554138534634,0.0125832278708921,TRUE
4adn_A,3,bb,0.117029257314329,0.449795518119198,FALSE
4adn_A,3,ca,0.27906976744186,0.000442000122123492,TRUE
4wt3_A,1,all,0.707692307692308,6.24319882068234e-22,TRUE
4wt3_A,1,bb,0.696296296296296,3.03698904830113e-21,TRUE
4wt3_A,1,ca,0.718518518518518,1.35641402923989e-22,TRUE
4wt3_A,2,all,0.501424501424501,3.19704721951383e-11,TRUE
4wt3_A,2,bb,0.435897435897436,1.38716539026235e-08,TRUE
4wt3_A,2,ca,0.340740740740741,2.06776662215307e-05,TRUE
4wt3_A,3,all,0.303418803418803,0.000222759705341568,TRUE
4wt3_A,3,bb,0.261823361823362,0.00227731308043222,TRUE
4wt3_A,3,ca,0.216524216524217,0.0194035013286381,TRUE
4ywk_A,1,all,0.220754716981132,0.0132725490013777,TRUE
4ywk_A,1,bb,0.110754716981132,0.55315349707945,FALSE
4ywk_A,1,ca,0.111320754716981,0.546523402520599,FALSE
4ywk_A,2,all,0.127735849056604,0.370642446641918,FALSE
4ywk_A,2,bb,0.203962264150943,0.0276512928829733,TRUE
4ywk_A,2,ca,0.151698113207547,0.187133642983953,FALSE
4ywk_A,3,all,0.140377358490566,0.262603403107029,FALSE
4ywk_A,3,bb,0.168301886792453,0.108384943085989,FALSE
4ywk_A,3,ca,0.209622641509434,0.0217312344169819,TRUE
4mp8_A,1,all,0.239461414026073,2.0851425114796e-06,TRUE
4mp8_A,1,bb,0.193691121895518,0.000243968700769917,TRUE
4mp8_A,1,ca,0.202540679417642,0.000105084452986571,TRUE
4mp8_A,2,all,0.232086782757636,4.80737478477419e-06,TRUE
4mp8_A,2,bb,0.16400228375678,0.0031272362635737,TRUE
4mp8_A,2,ca,0.115329717385098,0.0819304742093108,FALSE
4mp8_A,3,all,0.134313445618042,0.0262473410581706,TRUE
4mp8_A,3,bb,0.0996288895232659,0.18416973840555,FALSE
4mp8_A,3,ca,0.119278713483681,0.0655859601421376,FALSE
5h7w_B,1,all,0.247293430484675,3.11405166119515e-07,TRUE
5h7w_B,1,bb,0.176126139414142,0.000704398999905299,TRUE
5h7w_B,1,ca,0.23258798194637,1.90064468441843e-06,TRUE
5h7w_B,2,all,0.168943036667748,0.00132967484724996,TRUE
5h7w_B,2,bb,0.188058644797782,0.000231238342156646,TRUE
5h7w_B,2,ca,0.184931708899968,0.000311813519238379,TRUE
5h7w_B,3,all,0.253311307118204,1.4386789473575e-07,TRUE
5h7w_B,3,bb,0.418021180565798,7.05796041265286e-20,TRUE
5h7w_B,3,ca,0.221968199651907,6.55054555838666e-06,TRUE
5htl_A,1,all,0.820601851851852,6.33942017352972e-25,TRUE
5htl_A,1,bb,0.779513888888889,5.01411615422057e-22,TRUE
5htl_A,1,ca,0.807484567901235,6.79621473396678e-24,TRUE
5htl_A,2,all,0.3125,0.00130182795191131,TRUE
5htl_A,2,bb,0.328125,0.000613726107850368,TRUE
5htl_A,2,ca,0.331404320987654,0.000521243390025937,TRUE
5htl_A,3,all,0.419367283950617,3.43070991379505e-06,TRUE
5htl_A,3,bb,0.180555555555556,0.166913530262382,FALSE
5htl_A,3,ca,0.234375,0.0315836937245534,TRUE
4o87_A,1,all,0.0702205882352941,0.570759555863485,FALSE
4o87_A,1,bb,0.0768382352941177,0.45379745038442,FALSE
4o87_A,1,ca,0.0856617647058824,0.320046486023441,FALSE
4o87_A,2,all,0.23155637254902,3.1553277287026e-06,TRUE
4o87_A,2,bb,0.218504901960784,1.36351416410511e-05,TRUE
4o87_A,2,ca,0.177267156862745,0.00079562882721297,TRUE
4o87_A,3,all,0.0593750000000001,0.772058552012147,FALSE
4o87_A,3,bb,0.0631740196078432,0.702696052199977,FALSE
4o87_A,3,ca,0.0434436274509804,0.972791256753625,FALSE
4ubp_C,1,all,0.0968191229060794,0.0266880198074069,TRUE
4ubp_C,1,bb,0.13218520609825,0.000640598222764925,TRUE
4ubp_C,1,ca,0.114770374552983,0.00464182613207586,TRUE
4ubp_C,2,all,0.0780820628646716,0.120676352903025,FALSE
4ubp_C,2,bb,0.106427630340674,0.0108580925265327,TRUE
4ubp_C,2,ca,0.150150574063617,6.19688680011096e-05,TRUE
4ubp_C,3,all,0.0983578016186711,0.0232410752861815,TRUE
4ubp_C,3,bb,0.0759599096555618,0.140263655055353,FALSE
4ubp_C,3,ca,0.0502682100508186,0.605720164025913,FALSE
5yrt_C,1,all,0.243506493506494,0.0297085921267189,TRUE
5yrt_C,1,bb,0.297619047619048,0.00373446793030219,TRUE
5yrt_C,1,ca,0.179437229437229,0.19436846903018,FALSE
5yrt_C,2,all,0.52034632034632,6.35718182251632e-09,TRUE
5yrt_C,2,bb,0.492424242424242,5.25808440114025e-08,TRUE
5yrt_C,2,ca,0.675757575757576,2.93960122295613e-15,TRUE
5yrt_C,3,all,0.0971861471861471,0.866829287282594,FALSE
5yrt_C,3,bb,0.34004329004329,0.000561779688842784,TRUE
5yrt_C,3,ca,0.19978354978355,0.113060040172796,FALSE
6h95_A,1,all,0.285736689406414,0.000199194486386268,TRUE
6h95_A,1,bb,0.102799341331451,0.589922986134495,FALSE
6h95_A,1,ca,0.306202462165765,5.07574993698843e-05,TRUE
6h95_A,2,all,0.558221594918843,1.0660530559696e-15,TRUE
6h95_A,2,bb,0.778797145769623,3.7406345556817e-30,TRUE
6h95_A,2,ca,0.635536736454168,3.19170354802135e-20,TRUE
6h95_A,3,all,0.198306280875088,0.0236343449347239,TRUE
6h95_A,3,bb,0.223320003136517,0.00718825051958648,TRUE
6h95_A,3,ca,0.275307770720615,0.00038553270626224,TRUE
5njc_D,1,all,0.0833250865907966,0.416738237984326,FALSE
5njc_D,1,bb,0.11845620979713,0.0856174233944496,FALSE
5njc_D,1,ca,0.0860959920831272,0.375999879012279,FALSE
5njc_D,2,all,0.473033151904998,3.01435731910566e-22,TRUE
5njc_D,2,bb,0.687085601187531,1.826474268914e-46,TRUE
5njc_D,2,ca,0.446610588817417,7.06228972042131e-20,TRUE
5njc_D,3,all,0.0529440870856012,0.911343419902176,FALSE
5njc_D,3,bb,0.111034141514102,0.125487227137823,FALSE
5njc_D,3,ca,0.148045522018803,0.0145735893305918,TRUE
6e5y_A,1,all,0.369067725046445,2.34337773782356e-15,TRUE
6e5y_A,1,bb,0.406702133648595,1.47731159846297e-18,TRUE
6e5y_A,1,ca,0.401607273546135,4.17737894479034e-18,TRUE
6e5y_A,2,all,0.237600630524123,1.29611628873175e-06,TRUE
6e5y_A,2,bb,0.241851038675899,7.74920365087353e-07,TRUE
6e5y_A,2,ca,0.269014243089568,2.33407921268913e-08,TRUE
6e5y_A,3,all,0.31916061476102,1.36442036995692e-11,TRUE
6e5y_A,3,bb,0.236122839610426,1.54662017623831e-06,TRUE
6e5y_A,3,ca,0.23951472161234,1.02928608308905e-06,TRUE
5t76_A,1,all,0.800292077400511,8.97156087355427e-29,TRUE
5t76_A,1,bb,0.824753559693319,1.56106487305682e-30,TRUE
5t76_A,1,ca,0.842643300474626,7.46665692751627e-32,TRUE
5t76_A,2,all,0.516338079591092,3.1669768180391e-12,TRUE
5t76_A,2,bb,0.486035049288061,6.99988382657295e-11,TRUE
5t76_A,2,ca,0.714585615188025,5.00696333007888e-23,TRUE
5t76_A,3,all,0.408451989777291,8.25506118814482e-08,TRUE
5t76_A,3,bb,0.314804673238408,8.21504608896342e-05,TRUE
5t76_A,3,ca,0.513143483023001,4.42804196203636e-12,TRUE
6kty_A,1,all,0.212152133580705,0.00352022282689881,TRUE
6kty_A,1,bb,0.190816326530612,0.0118231946531203,TRUE
6kty_A,1,ca,0.179962894248609,0.0208454651832335,TRUE
6kty_A,2,all,0.153061224489796,0.0736653068611837,FALSE
6kty_A,2,bb,0.152411873840445,0.075753100089245,FALSE
6kty_A,2,ca,0.153061224489796,0.0736653068611837,FALSE
6kty_A,3,all,0.0634508348794063,0.939205755094551,FALSE
6kty_A,3,bb,0.0404452690166976,0.999834208949967,FALSE
6kty_A,3,ca,0.111317254174397,0.347043774053023,FALSE
5gof_A,1,all,0.324587677725118,8.59370037798714e-15,TRUE
5gof_A,1,bb,0.317175355450237,3.82696242122301e-14,TRUE
5gof_A,1,ca,0.336,8.05673726285216e-16,TRUE
5gof_A,2,all,0.147052132701422,0.00225042785238582,TRUE
5gof_A,2,bb,0.114464454976303,0.0326874455174325,TRUE
5gof_A,2,ca,0.115772511848341,0.0297381443108438,TRUE
5gof_A,3,all,0.0696682464454976,0.431180386287493,FALSE
5gof_A,3,bb,0.0928909952606635,0.133124735836771,FALSE
5gof_A,3,ca,0.0810426540284361,0.253813001169448,FALSE
6xds_A,1,all,0.104066985645933,0.0436119444793591,TRUE
