frame,R1,R2,R3
1,29.6397323775182,29.6397323775182,29.6397323775182
2,30.574698957568,30.5844204446484,30.3205999766917
3,30.4602406725168,30.4831923577269,30.4778400342462
4,30.6370874763834,30.7377797457153,30.5717155816479
5,30.5379959254129,30.4657402194607,30.6544115166615
6,30.7819619540566,30.109723347955,30.4163435925114
7,30.560873584945,30.3855630313158,30.2750435346145
8,30.764676151057,30.282312197178,30.0957463572391
9,30.7619205361752,30.2137965917054,30.3850313471869
10,30.3188737840372,30.2567653024178,30.1246109573889
11,30.4484339819938,29.9655010138835,30.124108287472
12,30.5026063738544,30.5147869938361,30.2888142177483
13,30.3951569012117,30.4716358228278,30.2935384463415
14,30.6058428214954,30.351877235748,30.4971641338071
15,30.3096144511501,30.0319328563839,30.4970324002819
16,30.3817640826409,29.9089857263245,30.4319060346331
17,30.1281289576105,30.2848178571112,30.2144361885822
18,30.4219120670824,30.502843857606,30.0698136560314
19,30.5975723595338,30.1762149184237,30.1646807714911
20,30.1236923451995,30.2316964911614,30.1803371702536
21,30.0996994942535,30.2751127201297,30.1131434387102
22,30.4902148999219,29.8814899856316,30.0808606041924
23,30.1767723472265,29.7510153208485,30.2851414324792
24,30.4097003398117,29.8789200479124,30.0702965990925
25,30.366496939042,30.2247207001756,30.229746717193
26,30.3352172625803,30.0156513906713,30.5274772073568
27,30.18714779886,30.1641067892222,30.2103711475332
28,30.3017642223323,29.8700344855401,30.25950843784
29,30.0318111647637,30.3155578332997,30.5204265457497
30,30.3778478161755,30.4383670873869,30.7536646150699
31,29.8008757783597,30.3837641815697,30.7755783032893
32,30.1184835746785,30.6130956608927,30.0663689910598
33,30.4112054194179,30.1211634730988,30.2193827542094
34,30.3883571471872,30.4483876241364,30.3368736792511
35,30.1111225945484,30.0107390410211,30.509024004272
36,30.1853329415902,30.2010633379463,29.8708366751557
37,30.5059761890089,30.1609170668386,30.180499043442
38,29.9931274119159,30.285310513923,30.3077494547896
39,30.0180425351734,30.0007198910826,30.6308147898128
40,30.1470135899036,30.2196699178223,30.4294033862834
41,29.9139927377967,30.5363881868083,30.1893972603868
42,30.1611410360769,30.2593125190147,30.5998179209347
43,30.1890416080248,30.4332142772542,30.5587431992203
44,30.1391364047334,30.4079445793767,30.5186091729891
45,29.7349083036879,30.1369749006191,30.25957727914
46,30.3906043197311,30.4440367833126,30.5098504359376
47,30.0953755608059,30.4034413471721,30.4565530753734
48,30.0363336237139,30.3047899124934,30.3463243630286
49,30.2688959433018,30.2743773564504,30.6186989167694
50,30.0789453943731,30.4517671540278,30.4234731348948
51,29.86454034685,30.8007679614905,30.7454422579087
52,30.1790212074182,30.2157973200765,30.4721474354346
53,30.0604514274494,30.3658313325319,30.2518767802324
54,29.8945621952831,30.6625164223224,30.2634758320533
55,30.1373476206336,30.5616924886982,30.5541720298708
56,30.0590817379914,30.3277928162127,30.3421403784716
57,29.7846662862653,30.2548626570138,30.5478810033531
58,30.1094071872015,30.4823464268392,30.5987215309684
59,30.0205280811342,30.3753433788665,30.2823027552184
60,29.9591691610276,30.2182424418594,30.1429583968942
61,30.2133169027186,30.1977466938118,30.2162585129983
62,29.8530102559933,30.1710091613859,30.4820527457586
63,29.8325213102814,29.9386773372502,30.3482918743122
64,29.8573343034187,30.0402746596465,30.0806409440461
65,30.0789111262247,30.1789952705792,30.0975904643412
66,29.8245567897927,30.1484543334801,29.980172666678
67,30.0237515075605,30.2119971171695,30.299847018671
68,29.8538451394527,30.0192691437397,30.1337478454809
69,30.1056571713438,30.0515586014289,29.9219160332538
70,30.3861269111379,30.1870453299823,29.7899484629047
71,30.182587352285,30.0302552420105,30.3205371226392
72,30.3187496875299,30.0292945141352,29.959181882864
73,30.3915722871232,30.2129487693537,30.2467564196597
