frame,R1,R2,R3
1,20.8536171975456,20.8536171975456,20.8536171975456
2,21.6690442837043,21.2777611922864,21.8746350733933
3,21.9989950384779,21.891906667043,22.1196122962811
4,22.1928617598234,21.5386988289754,21.9618323530448
5,22.1318296626411,21.600416482937,21.6009767822025
6,21.6270989267366,20.8689080891393,21.9905735056449
7,22.5892493648791,21.5464931113931,21.6927591096885
8,22.8027293274676,21.3655321240701,21.4678824168892
9,22.3802919150493,21.0545452062042,21.170137194206
10,21.6025269982162,21.141045897528,21.4298296125857
11,22.2323448006314,20.7135420527802,21.1449760963719
12,22.5350585158813,20.9168481573731,21.0530290790433
13,22.266408504102,21.355727250684,21.6476254270678
14,22.6298346936231,21.0976186735737,21.2553714589694
15,22.0826274197441,21.1906216293324,21.5683970334988
16,21.7963653180131,21.0477025375547,21.5412408229754
17,22.5333752570091,20.9427167075265,20.9095490409023
18,22.4578712189981,21.466565691724,21.4856426666223
19,22.6813772425383,21.1754239370211,21.4061982888098
20,22.5208982626781,21.542720698962,20.8445312506613
21,22.4522358581123,21.4639125648154,20.4691397694166
22,21.9196060819837,21.2092775035491,20.8987744695448
23,22.2115413547089,20.7680313482576,20.5812574846375
24,22.2073109792111,21.0122388085435,20.569199917425
25,22.5409634782699,21.2813134252479,20.5983020116483
26,21.4978505423563,21.6508569421637,20.4934649167192
27,22.0238628248468,21.7707467623005,20.789085561777
28,22.1693274194637,21.3763460014998,20.6422720555728
29,22.5995949111711,21.2085665961891,20.2613482001444
30,22.2893227823433,21.2333794462947,20.7937799500326
31,22.6545722750766,21.3253123266118,20.3840527980343
32,22.3270620352229,21.3395647853039,20.7502696202338
33,22.0156741395032,21.1394169221567,20.4741701564026
34,22.051160164683,21.3408633537151,20.7000695014308
35,21.5691220996296,21.4425223017251,20.6920827099048
36,21.9197828765272,21.5734825551445,20.8459219525061
37,23.0624729467831,21.6245794069386,20.6940898933957
38,23.1524648688591,21.7921176776174,20.3259973590424
39,22.5316979133579,21.7616231084403,20.2997550984883
40,21.3806771374673,21.6394415540575,20.1762052141815
41,22.2769088052006,21.8747141069628,20.4066460293501
42,21.4747827012763,21.6685219217338,20.2660679848867
43,21.391330451131,21.9387498273642,20.2228857853161
44,21.1914097265571,22.336011135766,20.182765770506
45,21.2772451134018,21.9181883865947,20.1715571806825
46,21.774002740405,22.5365046048493,20.249553777013
47,22.3251443921462,22.1684671318769,20.6067433518467
48,21.8202066332445,22.1931023758723,20.204591259955
49,21.8499023395549,22.978268669685,20.4465041554387
50,21.587218181426,22.4067192196314,20.3393549371967
51,21.7062705816478,22.1552818220721,20.0804383967729
52,22.0910494533537,22.0422950655405,19.7476476217826
53,21.6728890715918,21.6993823185408,20.2651636103795
54,21.9975875868128,22.4357196598819,20.0354615360901
55,22.5981612558718,22.0051812036222,20.3391729188883
56,22.7742659726146,21.7181518611426,20.1724936483213
57,22.5611033618194,21.240731636028,20.3939202768649
58,23.1714613292598,22.1674005793081,20.0550717081117
59,22.1825618841209,21.5547613362179,20.1901982574984
60,22.7718046661424,21.7079305290712,20.1708809402423
61,22.3319535165555,21.4609973331623,20.2384675048308
62,22.0847889527431,21.6494536775548,19.9860619066086
63,21.9623089804208,22.1162917186307,19.8060365599769
64,22.6309884761144,22.0938492918399,20.0037389628237
65,22.0781758242818,22.3661848183344,19.7810870580706
66,21.9881837051195,22.301285404392,19.6943117712099
67,22.4730867008153,21.8271606050001,20.1241815669698
68,21.6568159479014,22.0451588893329,20.2268599217357
69,21.5845990954354,22.3106424783378,20.1560646358997
70,21.9594754781244,22.0002797778468,20.1631718382096
71,22.6682020996253,21.9382724765277,20.1397940372263
72,22.5392344839478,21.8727721851704,19.900063942305
73,22.011190777952,21.5177674718923,20.2629064651026
74,21.8065018721017,22.1222019245074,20.3492260382908
75,21.7394370683559,21.2982368961488,20.1244550177227
76,22.5304215347386,21.6990205167016,19.8168354662333
77,22.670386483533,21.9563796639108,20.1174907583897
78,22.846235841337,21.8345539665422,20.1078818341584
79,22.7721143038997,21.4973119234988,20.1426600886803
80,22.5177077381935,21.661660788444,20.0996916206628
81,22.700266863195,21.1026114349261,19.9957004067419
82,22.2458793954653,21.6002721736684,20.0285592209283
83,22.0296122636354,21.4590184496722,20.1948138166707
84,21.8571195368385,21.6558275871451,20.2952988257817
85,22.0071123832251,21.4489950646263,20.138527683635
86,22.2555896523411,21.722040612293,20.2374648784363
87,22.4621855126256,21.5728859869178,20.0646761038773
88,22.3088254166059,21.5648346726231,20.1414771375952
89,22.7972618110122,21.0925761006783,20.51300044218
90,22.2062331577894,21.2494432181865,20.5448533316768
91,22.3568971541827,21.2807183957381,19.99170281999
92,22.2381467144989,21.29925200131,19.744699350032
93,22.4717063610659,22.0583277192156,19.8479286315605
94,22.4284654377383,22.1854102210859,19.9427633934407
95,22.7795444314484,21.8230984818901,20.2901472107848
96,22.5599260735698,21.8479518923181,20.0649763344665
97,22.8164581566215,22.0850986995403,20.2838302655318
98,22.070232169301,22.1703390366179,20.2891180896593
99,22.3130734404533,22.2822099921994,20.2882652608026
100,22.3382191730468,22.184579969081,20.2530225334841
101,22.3703132873504,22.3463770722448,20.3000164210638
102,22.0162246076677,22.4622773520634,20.2577294875398
103,21.9700778300875,22.3509431854976,20.4759433835527
104,21.6273896586334,22.4217035365121,20.4149007528016
105,21.9204356925288,22.3994912503522,20.6598181289557
106,22.4206031069959,22.5181049282291,20.5302830943821
107,22.6954949149159,22.4144064346037,20.3382777244302
108,22.8497754071497,21.7965489981285,20.2626762650306
109,22.4965796191557,21.6900285016047,20.2491286110649
110,22.5147412181683,21.803307532187,20.4287181234281
111,22.3595054468407,21.5479435390874,20.1000144260345
112,21.9055364245936,21.5892543259532,19.9237438304215
113,22.1005411309408,21.2581797962734,19.9609820634441
114,22.1637936306028,21.1534526185736,20.2394674546691
115,22.0619070877547,20.8026664931583,20.2535356234687
116,22.8751269885022,21.0504977395629,20.4265775035128
117,22.3405823872519,21.0383347576434,20.4666430531212
118,22.2586430921884,21.4250818778719,20.0867800846298
