frame,R1,R2,R3
1,27.5803081669869,27.5803081669869,27.5803081669869
2,27.3661337240979,27.4894616872414,27.9968460511658
3,27.9283466091605,27.8435048348312,27.6212249305489
4,27.8515989598919,27.7885327227028,27.7355084449105
5,27.6083051017089,27.5742763239031,27.5638185858472
6,28.1464961336263,28.3669256202762,27.3681336693938
7,27.7711996105873,28.1936121129942,27.6143825709822
8,28.1354422764941,28.1663917129853,27.8130223964447
9,27.9084387852474,28.5827239968186,27.4783990540416
10,27.6386846796706,28.4892264316504,27.5836601004012
11,28.2395767096074,28.3256155620472,27.5840927464988
12,27.9854598816081,28.1082050089733,27.9784692740208
13,28.3134578864252,27.8462309029362,27.927941409157
14,28.2570704159946,28.1673091451623,27.7979785323322
15,27.9685961343224,28.4226206974164,28.1415883600731
16,27.9842493311636,27.752922486193,27.9961343672565
17,27.340363740612,28.4100380380478,28.1291820237291
18,27.4880158723108,28.0009631638603,28.1916854754425
19,27.9920411264264,28.0248459699306,27.9177708180277
20,27.7962357735815,28.1124178933842,28.0734515691779
21,28.0966520643178,28.2269629532555,27.9843684258279
22,28.4483379551376,28.3037217629681,27.8836984387871
23,28.0097709153587,28.48412514721,28.1770460431532
24,28.0730914496703,28.477240101351,27.8193445052101
25,27.7875843722684,28.4467039532447,28.1561175081166
26,27.9556368788918,28.585147177951,27.9194316337458
27,27.4801775600686,28.3249383847182,27.9454836511055
28,28.2782336012809,28.5049184750528,28.1479812803202
29,27.5152035663157,28.3352908213662,27.8048911003977
30,27.7991411912801,28.4763666385405,27.6980711793112
31,27.8994568544035,28.3358028353311,27.6523045302473
32,28.20678979521,28.2799827495459,27.7242030018644
33,28.082416185361,28.3029742275678,27.3563203492104
34,28.2233910187525,28.2938007752035,27.55439621072
35,28.9434432461633,28.199767253792,27.4110081879223
36,28.5755420245708,28.2080035409582,27.4181164580556
37,28.7291381575582,28.0414302808643,27.3317308407614
38,27.9926540035922,28.0226095477149,27.31216222758
39,27.7790156088959,28.2422083674998,27.7908013314843
40,28.2187348287885,28.3216326665975,27.9220750729697
41,27.8028713667004,28.0378927131051,27.7151003117465
42,27.8794714747676,28.1213385562231,27.7187333136749
43,28.4638804259245,28.8660585009145,27.9584470320554
44,28.0511277033873,29.0734472074274,27.9649469539924
45,28.1733432905733,28.7740030965356,27.8292854438917
46,28.3377016251762,29.2191371692068,27.7607217280094
47,28.2696403636896,28.9854981181932,27.6643679229005
48,28.0490012248696,29.1839044776817,27.7862836132486
49,27.7053775429912,29.3402726461084,27.8035041907623
50,28.3768931179266,28.8818643701975,27.8161183179889
51,28.6369203231183,28.6042386325897,27.6651536127832
52,28.4173199602616,28.8276281828894,27.7818854806225
53,28.5273148082951,28.0913924050252,27.4875219376119
54,28.5685539340065,28.3584662944194,27.6974290951343
55,28.4957066347824,28.6651831394924,27.5984164115605
56,28.4926507398833,28.0330949599477,27.7583547510764
57,28.1069984165684,28.2687678612242,27.7391155276961
58,28.4548787432842,28.5702965807084,27.7814006210294
59,28.7971708898217,28.7368652893333,27.7925183336932
60,28.4407672983777,28.2153720146053,27.5608791433935
61,27.7033867583387,28.0912015163073,28.0070529232345
62,27.7843403786348,28.2335865096272,28.136702785092
63,27.7778027982696,28.2014717163836,27.692963945934
64,27.9551825037631,27.8542869714544,27.3432732833274
65,28.42858186107,27.7213204234345,27.8712422067706
66,28.3280523040712,27.7919866063766,27.5395542989936
67,28.0785303850127,28.0411896334007,27.9626379695685
68,28.2888131275138,27.3625832742682,28.2655589336404
69,28.492002750547,27.4631708772597,27.8320359330945
70,28.8246671788077,27.9071675811576,28.11780389114
71,28.1988775236119,28.1212373470681,27.7400543970988
72,28.3967558788571,28.044629645269,27.7638890104452
73,28.1151867841637,28.5515998415073,27.9414277145053
74,27.8353429572592,28.4567509175755,28.1512939984115
75,28.4386716799183,28.7006485580221,27.6801186000206
76,28.3548350697687,29.1089183909205,28.4173310560052
77,27.9323562271475,28.9430298825512,28.386142303453
78,28.3734677755092,28.4246686374164,27.9340981628873
79,28.2589638470138,28.593492270395,27.9625299512044
80,28.6803309197143,28.4085021081016,28.6030584896716
81,28.7554993425396,28.6454821631022,28.0160428260564
82,28.7107312723459,28.5974416808029,28.1636037079982
83,28.6641349674557,28.3011551124066,28.514061422848
84,29.082789992435,28.2470641309032,28.2402253893807
85,28.7196256967139,28.6861308978907,28.0868185196084
86,28.7605074213847,28.6217602332089,28.5325832726471
87,28.780559650384,28.344592193999,28.1565087001058
88,28.6020375762972,28.1805802216603,28.1256738183072
89,29.0475198106814,28.2953103004862,27.9534078381488
90,28.8285986517525,28.3411183849597,28.1788762778183
91,28.7706693001019,28.1488731331616,28.1435027853142
92,28.7327378991143,28.1217107897929,27.947789257521
93,28.766757134803,28.2817306323905,27.997015248308
94,28.6713708202001,28.1587614483427,28.1272806500039
95,28.2832882958852,27.9901275646986,27.8570407124703
96,28.6274812698907,28.2724049093036,28.0708399140053
97,28.2800675413362,28.1463603924829,27.7129820173437
98,28.68034340555,28.2309897988326,28.2148186322008
99,28.5207262792808,28.3948812731359,28.273487907927
100,28.5975590155099,28.0233663295519,28.1073614479817
101,28.6792534016389,28.2207992395495,28.2635334147041
102,28.5292582902665,27.9121544270923,28.4881499836744
103,28.6192292027998,28.5149878252785,28.626907079886
104,28.4360587391026,28.2125389069189,28.3017793676967
105,28.2777440134651,28.1861379331238,28.2421414616138
106,28.3606472193204,28.219150685792,28.2501770175553
107,28.3637868696813,28.1733347269882,28.5203645258664
108,28.2632078689399,28.2834041191812,28.6854042223017
109,27.992573581863,28.170109712192,28.5428260756658
110,28.6910475759573,28.1445928483371,28.1150887299897
111,28.3666173915564,28.1294793356248,28.1377567894847
112,28.4297391875551,28.3370307008027,28.7386340258227
113,28.5973702241406,28.3093112691507,28.4361259784174
114,28.3889287528124,28.2697769544269,28.4241073516168
115,28.2925854832488,28.2057689314968,28.5385394391076
116,28.3150647797312,28.2802358816196,28.392475573519
117,28.71504698403,28.0607850401201,28.3601008912947
118,28.9528607803019,28.6575951567903,28.5951634839749
119,28.8021480452864,28.3824981904576,29.0559342345198
120,28.7419473438273,28.2402129111053,28.6762594407817
121,28.9072397400497,28.717686306792,28.4473155493091
122,28.8146445801741,28.2068956188904,28.5850751396827
123,28.3145615187521,28.7959514498681,28.4757024714716
124,28.680201160331,28.6744626865088,28.8878046416311
125,28.9424894507484,28.6550966144592,28.8016873838957
126,28.2520830947503,28.6246835229462,28.7627557821296
127,28.6006284643797,28.6648541884453,29.0334821488088
128,28.4151514329848,28.4209155081149,28.6769978009906
129,28.4689732132379,28.1261577358899,28.9868775759377
130,28.2464444530091,28.0045433746054,29.0142923422102
131,28.2976496482398,28.1903608459642,28.9326959350212
132,28.1415235388204,28.306205124236,28.7778926517782
133,28.3769422670218,28.1924556249017,29.1235009732185
134,28.2344632126849,28.3126945668735,29.551762669135
135,28.5557634227603,28.7037424595548,29.5161190777474
136,28.2505066085311,28.6626424069323,29.0415318942376
137,28.6583311651849,28.4691652229237,28.6876063123763
138,28.6551573832107,28.5869856158902,28.7266493220974
139,28.5307493376316,28.3196978684999,29.0103845138226
140,28.5718933230938,28.1816149181862,29.110410821713
141,29.2498139870597,28.4837369747725,28.7421712398105
142,29.1848722720818,28.3880635006807,29.0467167482741
143,28.596615480515,28.4985592179679,28.3734810028538
144,28.8833004153937,28.3054639726999,28.5088373150018
145,29.1849318239503,28.2739675838858,28.1237476670292
146,28.9545179342541,28.3570736479595,28.5126946012344
147,29.1196423190136,28.2267597906034,28.4690155088378
148,28.8958741399218,28.1020302711615,28.808613808513
149,28.6117066524697,28.0148784557468,28.4962557219752
150,29.0594028772975,28.3598091302885,28.67711432899
151,28.5381544777853,27.9790602894514,28.7456142109403
152,28.6600843392809,28.1463882678006,28.8474810021553
153,28.7350845080995,27.9092365108232,28.6567688829488
154,28.7975319777129,27.8412158278785,28.6957964008847
155,28.9433393723323,28.9170642655471,28.5706699697295
156,29.1072446922035,28.8300616452809,28.659744688371
157,28.9123373011387,28.6622401708345,28.3763572163523
158,28.9692831362285,28.8275916427548,28.8447923130008
159,28.8525360106803,28.6677837310354,28.4734880112542
160,29.132032313113,28.8384828808735,28.6138807125895
161,29.0467103669666,28.6687472223403,28.6902142667979
162,28.6351983456249,28.3089551623575,28.4947607766809
163,28.6308887236102,28.6843634088535,28.6649609408623
164,28.3645228402186,28.1714477025061,28.5563582204374
165,28.6569735401195,28.3198637635306,28.7497495542336
166,28.7990712147094,28.4266443865987,28.6526836613011
167,28.8242951564074,28.2419470159593,28.7248862013101
168,28.9109974492253,28.5220633309211,28.5795518830099
169,28.5869065191038,28.0948581026444,28.7837119314492
170,28.8196354930216,28.4291039955793,28.9027865158435
171,29.0119076774848,28.4983049614968,28.8427502461524
172,28.8583780897555,28.5693183688111,28.9718184767771
173,28.4445541609812,28.3235419289641,28.4673135968181
174,28.6111399528846,28.3418744109758,28.6558144507567
175,28.6004718547133,28.9096701566424,28.8787053145721
176,28.7197063205655,28.2787337185634,28.7686442497227
177,29.2144080398031,28.5783873660497,28.9944888980071
178,28.9417491686404,28.598034013161,29.037708036015
179,28.8581859219124,28.7362331790355,29.0593082048997
180,28.9164745487811,28.95817334685,28.9129712274554
181,29.1697739142907,29.2555273000357,29.1703922379425
182,28.8657950098376,28.8292277146506,29.1063031165489
183,29.7166433988816,29.3604758661307,29.5864320297098
184,29.1794864684549,29.8051147425965,29.2233011338884
185,29.4768970380176,28.999109366946,29.0922415821227
186,29.3528618923715,28.6116692574074,29.408079714823
187,29.2105454581689,29.0600337621531,29.0727494385321
188,29.7163736555103,28.711869569196,28.9877508731332
189,29.7984366237109,28.711095324459,29.350154993112
190,29.4879938933525,28.6891044663587,29.8971424691054
191,29.5221987037697,28.7919889100121,28.7650773236325
192,29.5872548842849,28.820933337396,28.9716072281133
193,29.521701327123,28.8332529785875,28.8057931888978
194,29.3212506458529,28.9640653559598,28.991577406364
195,29.401306638262,28.8878706103646,29.0978873064017
196,29.6584636002014,29.3994655067106,29.2980157384726
197,29.1113049309475,29.4485133210905,29.078460268185
198,29.0322018525431,29.0789803034469,29.3074670165262
199,29.1923693826786,28.9772776713868,28.9122943193584
200,28.7702759391152,28.928358711718,29.2625991866899
201,28.8938921480189,29.0295952767135,28.9170802149958
202,29.1083572819553,29.2048477112896,28.5000663535896
203,28.9575411328258,29.3792847887801,28.7891742469066
204,29.1353228510215,28.7140381789889,28.8191451392093
205,29.1809634377932,28.680666881513,29.1020035005834
206,29.0587622274114,28.9596173333514,29.3592126755193
207,29.0732235559453,28.6597156869152,28.8487735792437
208,28.9695654711852,28.3178645723614,29.5797580413908
209,28.761417624134,28.9165630280578,29.710280366781
210,28.8355705309,29.085859869416,29.4807276944623
211,28.9609725668912,29.3222221966739,29.2515661966374
212,28.9320649345305,29.6292198641986,29.2853769894764
213,29.0334369836661,29.5809604298046,29.4268180344857
214,28.6635959982278,29.4555342298992,29.0672810226261
215,28.7818804351592,29.1089701547484,28.9634918612468
216,28.2528971328002,29.6423583659375,29.211483499058
217,28.7654414714692,29.6810501631483,29.6631244945014
218,28.7133541059031,29.8577904050234,29.1593915758207
219,29.0128545208851,29.3741933751281,28.9412785633024
220,28.8811393383853,29.4817019148782,29.1984303831856
221,28.9424873981888,29.4337872270092,29.265958127587
222,28.7301418702732,29.4011681664849,29.2786899131813
223,29.1158819817017,29.7583005480354,29.4804433434009
224,28.8095172432256,29.5650181379609,29.450645543687
225,28.7615042574177,29.8934903705162,29.7200924429322
226,28.7652795005642,29.6605205337933,29.4156387268841
227,28.8925789326236,29.6262169411688,29.4553486935457
228,29.6648518021389,29.763790009062,29.5301101052287
229,28.8253945814958,29.7650006329086,29.3179532275406
230,28.9792765175403,29.3642651582588,29.0122810159914
231,28.6684376536237,29.8645403553412,29.1078662908015
232,29.0010200766055,29.4661073347505,29.3109581107267
233,28.5324198994306,29.5131297631423,29.2485614268822
234,28.8436519785811,29.1517779526928,29.0771500228224
235,29.2364193993722,29.746055939739,28.858563052728
236,29.5285490331711,29.2157161991064,29.1063534398526
237,29.2849144937613,29.120684575186,28.7768975123205
238,29.3721918807329,29.3106583313929,28.8924676629522
239,29.340211049249,29.4691565691227,28.9328254472846
240,29.3827453232648,29.310485470128,29.3270118340498
241,29.0243125145851,29.1103455465193,28.889081691632
242,29.377494986414,29.4768484142456,29.0171607447742
243,29.1776878870424,29.3323350482981,29.3150892160158
244,29.1117050941412,29.7778428733433,29.3390290754894
245,29.3400213417778,29.2848182309499,29.0271845551657
246,29.1639727034514,29.2049230421697,28.8604665888693
247,28.7465438084053,29.634721617852,28.4577226766367
248,28.8475044531684,29.4686732338672,29.2887760090941
249,29.0171597345677,29.2271387251426,29.5507791181425
250,28.6743968748807,29.556868811697,29.8347640513366
251,28.6435344265258,29.4803760856866,29.0417108365884
252,28.5860277243383,29.4306491798665,29.9546277397582
253,29.1343954891631,29.359613624474,29.4540984229549
254,29.1001518561057,29.5502353335887,29.2066324730229
255,28.836802159594,29.4601552744282,29.1291477254452
256,29.2057433165108,29.2474449715282,29.2726216691213
257,29.2669611397474,29.6780437447131,29.5803792730262
258,28.9028833228431,29.4599760964031,29.3475561430736
259,28.9344326131703,29.947067544561,29.2213134184577
260,29.0685919411088,29.6145804215597,29.3111266141725
261,28.6663878496699,29.3817130915952,29.286656495234
262,28.3620085531439,29.6611524295721,29.380631310827
263,28.57787654122,29.698735153438,28.9647783139564
264,28.8718627022205,29.5264533023853,29.2350809415591
265,28.9141621465549,29.6911481098482,29.2763217127583
266,28.6354628089748,29.784377701151,29.2939786835517
267,28.4994067268578,29.3593577188474,30.1788846951948
268,29.0667456228155,29.5823471176254,29.511134792189
269,28.774875980763,29.303705184551,29.2590612972601
270,28.9120755992917,29.5288738740591,29.3300220574583
271,28.5498526242033,29.5810784277927,30.1286236245245
272,28.5015185143961,29.1671535565956,29.8479168571548
273,28.7125697265663,29.6157727947853,29.3086792632557
274,28.6929210301625,28.9676641375874,29.3801365676501
275,28.9589636253185,29.2228466089098,29.0677289950983
276,28.9008468797167,29.3792239479076,28.5396557560206
277,29.037261930824,29.42176335883,28.8646802204925
278,28.8181590310734,29.9727725079742,29.0739154356785
279,28.6476523075021,29.5220783480114,29.2301365069572
280,28.7877549908308,29.4378375029082,28.9774823109299
281,28.8998458224419,29.7007095560004,29.1309308887725
282,28.5078137485791,29.7802455454808,29.737302759992
283,28.6796347548773,29.9835247131076,29.3972181744615
284,28.8069833055139,30.018973222785,29.0633649951115
285,28.5035762336186,29.760606363639,29.8597128601012
286,28.8266335505151,29.4730242452016,29.4101640591877
287,28.6327438953635,29.1584989094022,29.4894047632256
288,28.5480995433803,29.1472443231503,29.0941120231598
289,28.8531520765782,29.4745735112305,29.7287254414025
290,28.6484510360793,29.4932748369207,28.9476349940597
291,28.7905842752547,29.6029420231172,29.254567081993
292,28.8136223370095,29.0714166311886,29.0394793354893
293,28.8172924783638,29.9515564287207,29.2068745758281
294,28.6506954046718,30.0885346520229,28.9992574817293
295,28.0079903326143,29.3009908181406,29.2691230977244
296,28.4910690516313,29.3574841772865,29.2701228604895
297,28.4789020674005,29.11046219461,29.5737932610732
298,28.6459725920126,29.4561808057386,29.4384091668641
299,28.0510834191747,29.1230155680984,29.3381132277601
300,28.3679953958932,29.8025623493142,29.3997251201383
301,28.915557832585,29.64753039631,29.3251948872208
302,28.5866304040688,29.6782452178734,29.9387317983017
303,28.8024267547104,29.3232992262861,29.5191619006817
304,28.7124451715136,29.4144101505827,29.4980390282087
305,28.6964132795293,29.1525265438223,29.6282872524714
306,28.380679540082,29.698131325954,29.6332987842543
307,28.8508108065347,29.7546389647095,29.5388316194916
308,28.618055709398,29.6981354019325,29.6439111376962
309,28.5762058680671,29.5014244318839,29.9104969639657
310,28.9931166363383,29.5203513313563,29.5210543272211
311,28.9285181329462,29.5163725025032,29.4434039219837
312,28.8855244104712,29.5014183718489,29.5650038022211
313,28.8062513667049,29.6609232470459,29.9075784390575
314,28.7414267912493,30.0883500206027,29.6447361411763
315,28.328394207537,29.6078855868759,29.5792718049626
316,28.433691275115,29.6240297273288,29.675414478421
317,27.9302981686862,29.2661025209704,29.8702246612382
318,28.1009985660585,29.1180463861511,29.8979779558097
319,28.1905089843367,29.4858739228649,29.7940682160632
320,28.4820332075404,29.5156130011369,29.6168365978139
321,28.6377321124736,29.6477687884896,30.260150119066
322,28.6743264413382,29.8088972799417,29.9591432225421
323,28.6563901828929,30.2435246118265,30.0406793396295
324,28.7117733246844,29.8461650682289,29.8538241177254
325,28.9110923548943,29.9613313095636,30.1013254452041
326,28.6706918534417,29.5687291275715,29.9586885528068
327,28.8404435793954,29.4879098108476,30.1974462246655
328,29.0784172315286,29.7742463238461,29.6829637175376
329,29.0194263441307,29.5526371183736,29.5432578595487
330,28.8133956522777,29.6395159527028,29.4106508003476
331,28.5996903352512,29.7089740569583,29.4797074789923
332,29.0341187094126,29.6380531567438,29.2906174132227
333,29.1392998834531,29.568665197458,29.3022194358893
334,28.6690421901798,30.036577373627,29.2632462180035
335,28.9838315660568,29.8292484756765,29.1068794467583
336,28.708161818882,29.3356734311653,29.4231493906534
337,29.0119532881528,29.7272244573684,29.4491986893497
338,28.6263000154277,29.5855656330413,29.2126078046937
339,28.5496916844012,29.2449053980661,29.6861138855821
340,29.0243318224932,29.5849873368443,29.1568988204055
