frame,R1,R2,R3
1,28.5704658570311,28.5704658570311,28.5704658570311
2,29.2349698679774,28.9360336575525,29.2886287510259
3,29.6228331057358,29.981942054178,29.5110151707891
4,29.3653802092262,29.6925801911604,29.8049611309943
5,29.8825289965731,29.5432184482801,29.789473201669
6,29.8024723307019,30.1314547230266,29.2671688979576
7,29.9564614377404,29.7253924702198,29.8813056369385
8,29.674260613062,29.6495958913516,30.0643094625953
9,29.9712788640057,29.7743344403781,29.7457787511364
10,30.2627044211754,30.1282252362759,29.7209467678991
11,30.1225025944667,29.7532425127652,29.3885854506309
12,29.5815906046996,30.5149254690164,29.8642217319498
13,30.5872892205509,29.458365741881,29.2234929279685
14,30.1043232886872,29.7296740194335,29.366257265782
15,29.9355030024516,29.8630034269953,29.3335339158744
16,29.7541259779448,30.1298064655024,29.9609836381691
17,30.0547970623663,29.5889491985879,29.2343293553051
18,29.4486472030837,29.6105492572948,29.6689721008841
19,30.0617734770446,30.2811706960193,29.8772497334981
20,29.7438070470927,29.8910628149461,30.2193484508037
21,29.405884568531,29.5233121738384,29.584256905367
22,29.5546055550535,30.0339129109204,29.6686140479677
23,29.0124025696759,29.8525591907485,30.1058003079897
24,29.1992985070226,29.7378917374722,30.048257803338
25,29.60646497031,30.0497320733212,29.5517562966588
26,29.766975556822,29.8905377816439,29.2066489038327
27,29.0774833081896,29.6225984116508,28.9504489615535
28,29.4174173386079,29.8270276799165,29.8362480635352
29,30.0403715039104,29.834926606181,30.1065320324799
30,29.7111956975973,29.9843843853066,30.2431881483144
31,29.6972524206319,30.7619322756857,30.2977337997338
32,29.2604006139358,29.9930322585569,30.2486195481671
33,29.2929527677487,30.3112418256196,30.0549067310206
34,29.7765448115006,30.1586857070317,29.9405868066805
35,29.7713013015358,30.2129898994408,29.7861471731246
36,29.7002794109137,30.3128922771713,29.8817465778157
37,29.6977530389424,29.7631922890918,30.3781723223421
38,29.9154805193762,29.9698983271364,29.8837370962816
39,29.7403997256565,29.8871834917151,30.5571038913556
40,29.9078685275672,30.0357919189059,30.5096640650949
41,29.5262864438492,29.8768179523175,30.1769772935654
42,29.1776918377494,29.8192669997439,30.2425849104883
43,29.8485434719073,30.2423088139575,30.642434206215
44,29.3147904635036,29.7775945037528,30.0733086142551
45,29.3156229762319,30.1386930012212,29.5440620072236
46,29.2123293088673,30.0517559399814,30.1542108327856
47,29.4762156460778,30.2355211857387,29.8418806441716
48,29.3204666107582,30.2580397895158,29.170799081638
49,29.1702168143339,30.0044695533518,29.6304832448787
50,29.5267794026143,29.8577154218091,29.4860594326663
51,29.8350712440123,29.7707061890369,29.4732558089153
52,29.2817826341089,30.2368279874554,29.6819415551834
53,29.1424203233007,30.3872303785892,29.4009764225637
54,29.6696555195397,30.293842819799,29.591618754349
55,29.4914119889959,30.1354362629063,29.136422681777
56,29.8151897825164,30.2890054236501,29.7910191470954
57,29.4837002993216,30.2902432211342,29.9514445190935
58,29.5013768466528,29.895453591334,29.7642476471771
59,29.5465382142786,30.4843027730024,29.668871870303
60,29.4399497342807,30.7706607671081,29.765229900611
61,29.6434294119954,30.8057085362111,29.8487707750482
62,29.85683476329,30.3850951534998,29.9394793734466
63,29.7524762900434,30.7250876314999,29.4902120345168
64,29.9940360821266,31.206458634247,29.1360323182707
65,29.5989458166385,31.2892024222345,29.3932817869703
66,29.5276248128174,31.1756063615237,29.4387630500608
67,29.6437114007489,31.1684543656218,29.5910357607803
68,29.9569477377534,31.1816672760834,29.2132260613595
69,29.7771178752969,30.7996743899988,29.7889106261948
70,29.6389598487328,31.3489433008909,29.1291439225123
71,29.8124955216259,31.0190825022081,29.6761832496805
72,29.9662522350307,30.9691938336526,29.1254633829207
73,30.0936209027764,30.4168371928616,29.2099533479797
74,29.6103808323247,30.8212365195499,29.069675025435
75,29.9879228141954,30.5847020702823,29.537715019494
76,30.1220790545007,30.6551644362371,29.2305472088119
77,30.5026798952697,30.9009605838132,29.1255675710087
78,29.618111430745,31.2093381364266,29.1800243734462
79,29.8704138227022,30.8725448138664,28.9851138506938
80,29.9186771272199,30.4455004858378,29.1674979690119
81,29.9101391508155,30.0522319265497,29.5577115182951
82,29.9588107040387,30.8711272447122,29.1624142288885
83,29.5226271046536,30.6421462622703,28.9413039145024
84,29.8410897630469,30.864888174364,29.5253571889515
85,29.5064696683606,29.9304992006407,29.1688900735645
86,29.6843637985945,30.6694713985297,28.7968701449242
87,29.6854393714824,30.747615967407,29.1344316415
88,29.2934312016181,30.5189413173814,29.1370138580288
89,29.4409199906199,30.1063638080747,29.3812739168294
90,29.5257156285015,30.4700853106461,28.9227453886667
91,29.8224373456062,30.7608964773417,29.1434182454799
92,29.5764913337781,30.2278754885261,29.3931833575566
93,29.3695266948113,30.1351978559521,29.7058356039489
94,29.4053765039048,30.491280129096,29.655476052636
95,29.5368482479815,30.3624414427931,29.8160575275923
96,29.5522029046758,30.3398034055177,29.3299648971906
97,29.6000251054676,30.1477429346508,29.6901342899307
98,29.391233087068,30.290362200817,29.9428912234392
99,29.4113146055257,30.4403062554871,29.579247240544
100,29.5016162402052,30.1969017671292,29.7053195384177
101,29.3441903211002,30.480947447181,29.2138842293405
102,29.5660916494556,29.9731790036751,29.0763714438618
103,30.1391194237542,30.1825022476709,29.951037805703
104,30.0163173530174,30.4726244893273,29.6513684605008
105,30.0482925006854,29.8339121104021,30.4733439633785
106,29.8081170462584,30.0301762419743,30.1456967538802
107,29.7268860802547,30.5666116828556,30.0118302801909
108,30.2880590557388,30.3854484914021,30.4961361269163
109,30.2627726329753,30.6337012970396,29.8854847100811
110,30.4508863538825,30.0313866489144,29.7641772150155
111,30.3468039771845,30.474086465548,29.9977711105552
112,29.9889852954093,30.6464112998896,29.915638678719
113,29.3821910048239,30.2024784958832,29.9546770466713
114,29.528134274798,30.2116640889641,30.2142147596382
115,29.5882227531129,30.4578103392733,29.8267197279229
116,29.5232130340376,30.1720086148868,29.6513209090762
117,29.5302456611245,29.7458436088226,29.3913542524422
118,29.6339659821308,30.2253274189277,29.7603357240422
119,29.5710903191878,30.3191042180464,29.6836881050527
120,29.5989996540069,30.3071282896847,29.9234995734538
121,29.7172278304281,30.3508067369158,30.0467662508242
122,29.9386565565581,30.3454653038468,29.7747503704957
123,29.2716269559494,30.7617385812457,29.6749288948115
124,29.5791473829049,30.3492895644221,29.862697801653
125,29.8710059990795,30.4491368895751,29.8487324582251
126,30.263176356325,30.7916283710889,29.6885392374944
127,30.3877908348654,30.4510093726802,29.5775520001767
128,29.7608455474593,30.9927510855826,29.6518771291784
129,30.0172077331299,30.7112542869282,29.4240258805104
130,29.7711799046958,30.5990501179313,29.7347080059963
131,30.4453319309764,30.781937006737,29.2961558580369
132,30.3774366413397,31.4824362071226,29.4554441507592
133,30.0195407129012,31.8598862728741,28.6493285765848
134,29.9829994371663,31.7927016022621,28.5040171008174
135,30.0725690705079,31.2939814318651,29.0573421236134
136,29.9155399560651,31.1756625006638,28.9833873328782
137,30.081174969341,31.5114845447724,28.4876524962905
138,30.0340205272452,31.4312874756617,29.4172893308547
139,30.4253055276199,30.8273749520327,29.0422718134302
140,30.2074664389066,30.6614200657551,28.9089895398427
141,30.4882347580887,31.0840523914932,28.8250926415786
142,30.1429741682066,31.1762607593861,29.2379017359294
143,30.6579926254216,31.259633755192,29.5401390519203
144,30.0333245326514,30.9891657568481,29.2348832948926
145,30.0060051279722,31.5099678515846,29.1504103784879
146,29.9292031497845,30.937535390848,29.435809553487
147,29.8723156763654,30.783960379312,29.6791862906193
148,29.8548257956803,30.9171365207025,29.4150472661209
149,29.9807347326364,30.1331126306808,29.1368692270805
150,29.8187363950108,30.6151383916234,29.1116629285794
151,30.254811724297,30.7530997094917,28.8810243679459
152,30.7559044856381,30.5744137542694,29.3223323623147
153,29.6711872290013,30.7018862188382,29.1105016242007
154,30.153477924169,30.8021831008323,29.0382052758185
155,29.8401654617911,30.7871211918863,29.5553277624734
156,30.0566489391495,30.8658497861782,29.2119707098158
157,30.1562660495629,30.7854964700587,29.0982168576681
158,30.2876422602417,30.5967553460612,28.9478995533742
159,30.1033233405148,31.0169992825505,29.3865968504994
160,29.7564501675583,30.9463369293125,29.5289003936514
161,30.1514384714844,31.2517885402227,29.3463100255668
162,29.815394171525,30.8762438397201,29.8787539105084
163,30.4404674608259,31.6830039888012,29.4555228698528
164,29.9867771676509,31.5852470369367,29.4287555900181
165,29.8425706759501,32.1667727394404,29.6524227079684
