frame,R1,R2,R3
1,25.8395914865477,25.8395914865477,25.8395914865477
2,26.1182818996856,26.3069123015395,26.8005966968169
3,26.0701858209833,26.8661227791216,27.2952008395181
4,26.3922509264155,26.7609614233074,27.0501544315626
5,26.2761452192247,26.7014469726063,27.2187150275095
6,26.6208574303652,26.9827379964344,27.2664976789114
7,26.7153929941775,26.9494831922686,27.1789112312001
8,26.2781755654798,26.3716771727922,27.2197342532534
9,26.3989543632376,26.4026801218525,26.8179381193172
10,26.4748783585452,26.7886217151486,26.5587332629733
11,26.6020523043805,26.6468203758699,26.7916592403257
12,26.7265225620654,26.8891491899024,26.8134995920514
13,26.9098580504099,26.7592878441957,27.1596156885166
14,27.1001019715921,27.3232396676862,27.2725773165399
15,26.5530752137645,27.19964783384,27.2580967935377
16,26.6687993211783,26.8946267623,27.4833966949865
17,26.7697011009075,26.936685267602,27.0382612948969
18,26.7889406463969,27.0409808576611,27.6484724972252
19,27.0627705065501,26.9860350692524,26.9923242761733
20,27.181283687223,26.8759476881504,26.9365866294034
21,27.533455075642,26.8558882349753,27.1800784068002
22,27.2286928256395,26.864027348523,27.1207981175386
23,26.9725832611732,26.3892358111447,27.040515635199
24,27.6302323471105,26.6085259483482,27.1168178420329
25,27.0512065834106,26.601391968656,26.8878068012159
26,27.1395812949993,26.3162684770621,26.888237142282
27,26.8450811875315,26.7849847448137,27.0459121811456
28,26.3203869389813,27.0339735391853,27.1027184309784
29,26.5875249216095,26.477746580658,26.7031416406174
30,26.8085820538459,26.5598957576585,26.7478821609194
31,26.4739113772405,26.3738014238529,27.1718677812327
32,26.3110974582003,26.4496906947681,26.8996918515688
33,26.3964337635941,26.602188852234,27.0490397232781
34,26.4684122066653,26.5083948860764,27.1287441048423
35,26.792837298042,26.2528133573478,27.2726478775849
36,26.4123485065686,26.1536411082921,27.5367831913616
37,26.4792508137242,26.6553459379178,27.4112731031758
38,26.3398091992285,26.9868934577607,27.5828957248731
39,26.6979895891981,25.7951684268118,27.4787506117899
40,26.7628471388088,25.8984273407017,27.3693407748533
41,26.8742643536623,26.2718384800062,27.4143516547975
42,26.7820258525528,26.6128583975584,27.5926885121386
43,26.7920693606004,26.7090964386338,27.085443342759
44,26.9017152083202,26.3319888931618,27.132752274851
45,26.8075251702509,26.5952173664101,27.3260630162695
46,26.9982629332976,26.6785251070738,26.8996913551157
47,26.9052726046614,26.851496101202,27.2108272357969
48,27.2810035610959,26.662421587804,27.0924033237295
49,26.94200846124,26.4901408090368,26.9028992102248
50,26.9410339421437,26.4506099001015,26.2449596540926
51,26.8497590069722,26.7438102455616,27.0975254795116
52,26.7601882670292,26.7145903288728,26.8705151887024
53,26.8749919033053,26.2947826043446,27.2828645135835
54,26.7052605818011,26.5918203264864,27.675909834078
55,27.2587360362704,26.3978131264381,27.4510865392681
56,26.6684585449564,26.1778674822855,27.6725162702232
57,26.6785128519567,26.3918103924765,27.4888895294463
58,27.2807610240917,26.2634498760969,27.8227007996152
59,26.8996139051438,26.6980829084322,27.9795664189221
60,27.0301927127264,27.0654303569384,27.613346339042
61,27.0568278889107,26.8564290547874,27.8293815846388
62,26.9481754288263,27.0280274958071,28.0408542349926
63,27.1050753975495,27.1493053425906,27.6413523321851
64,27.1001702844751,26.9066545264348,27.701466718074
65,26.8477987710285,26.8652994265713,27.7361867168425
66,27.1274807095039,26.6241784923897,27.5697195791821
67,26.3802492232412,26.9627995638959,27.5549506271241
68,26.3009636204696,27.024777222453,27.2906864945973
69,26.0489296557601,26.5818947861341,27.1621915369161
70,26.2145090791665,26.8194613774373,27.3982255371996
71,26.1410849870158,27.3942428544377,27.2594995084374
72,26.1125194363896,26.6296273487407,27.5096385344326
73,26.193479385219,27.1649710123623,27.5247235914419
74,26.3647675055832,27.2234906485385,27.4231044547067
75,26.392658459453,27.1755150410692,27.2835152590217
76,26.0476541129947,26.6569166787565,27.6869790146058
77,26.474409771954,26.9233651822046,27.1617061591915
78,26.5010360587811,27.0058488707033,27.5228622538315
79,26.0984197335745,27.3752856926769,27.1629383961547
80,26.8355936804284,27.5216889115511,27.5361156069628
81,26.7952022742217,27.4013806280815,27.1087420570384
82,26.2800437493326,27.436791073577,27.3031162170087
83,25.9419264321885,26.7141832901342,27.2731677108657
84,26.5907838228299,26.985877664876,26.8726366930585
85,26.7177176324773,27.5813478799228,27.3058200421265
86,26.3616657003386,27.0026887829885,27.0807500469602
87,26.451352178493,27.0735299279215,27.499511544003
88,26.5399857623554,26.9092490128465,27.5790879177065
89,26.5842462065299,26.6994014276432,28.0346712213542
90,26.5119560672831,26.6281925705104,27.8363294745748
91,26.5229239102057,26.8032716913797,28.2130605418637
92,26.6848809618004,26.6404456815866,27.8416458082245
93,26.7787112539043,26.6956147116972,27.8555177842973
94,26.4682540244965,26.5784129714958,27.9569407053467
95,26.6057936817467,26.6926574187659,28.0613325150465
96,26.688591035484,26.3405977649049,27.7217893625196
97,26.7338184341544,26.4568656379793,28.6921425727599
98,26.9330324444096,26.3965687398122,28.2159146262544
99,26.8082809180176,26.7855163860214,27.9969209435648
100,26.4068988314546,26.3453993366635,28.4859849172773
101,26.5039816943385,26.6012263370844,28.4508062512401
102,26.6521493959192,26.6827999160504,27.941592749029
103,26.8799454454073,26.7518526387673,27.3967004814748
104,26.7731519318215,27.0721656023476,28.0788103515565
105,26.5635310260171,26.624435877644,27.6867098042541
106,26.6714920677617,26.7335651037472,27.1736027225013
107,26.561500167146,26.8487769616985,27.110225856476
108,26.7558799880666,26.4384336977419,27.4911759885128
109,26.3734338631808,26.7773998768545,26.8541733591939
110,27.0378658732596,26.2377076127179,26.8738422301615
111,27.016805305225,26.3920101747009,26.6046914833512
112,26.8327719335693,26.8468959932355,26.6461557173075
113,26.3961884111849,26.8844424292054,26.8666023870195
