frame,R1,R2,R3
1,53.4212022515741,53.4212022515741,53.4212022515741
2,54.0792529096835,53.3271404767427,53.4628785857169
3,54.6668786133107,53.4244644153506,54.0831457848786
4,54.8129414965738,54.5580200913979,54.9957750924429
5,54.5636419019298,54.5336319637896,55.2584266942754
6,54.8133155389323,55.0263094736022,54.5208525964556
7,54.7212771792224,54.6989351510608,55.143760543476
8,54.5370517885496,55.4656891274856,54.9337198541418
9,54.5720336334098,55.6151658098518,55.7580402967825
10,55.3068405945062,55.2716395319296,56.1201534827537
11,54.571761341575,55.5907718323302,55.3295958283652
12,54.9455473169395,55.6287473501672,56.6877868698745
13,54.7881021531355,55.000460752311,55.5236105128942
14,54.9540283704854,54.3579520444628,54.24264066257
15,54.5907224378085,55.4953889914249,54.5911053363547
16,55.7560402496327,54.8081920919996,55.1529328593623
17,55.4277892372435,55.1059277772461,54.4039644302764
18,54.7527534105521,55.7030789151071,55.0580694358027
19,55.2414028305012,54.5766227313208,55.7412963982758
20,54.9963152870549,54.2446224092777,55.6644835249584
21,54.6742697352017,54.2900163957837,55.1382483545353
22,55.3037882578839,54.3841588976474,53.749209553015
23,54.99226608719,53.8117483206643,53.4048246475796
24,54.9094885302454,53.9246392380052,54.7297425353838
25,54.8517117577889,54.2647095326603,53.6563126379427
26,55.4912612081601,54.2803145148965,54.7312451270038
27,55.4924708472998,54.9360555780109,55.6397616025915
28,55.6980270860093,55.6567205811768,55.719715328126
29,54.4915035731843,55.9840557669314,55.352573761809
30,55.236485416367,55.4211205837611,55.7260032532604
31,54.9104003839246,54.7277094288669,55.7159356010271
32,54.8208695105524,55.25104538697,55.8339116742073
33,55.2573060072518,54.6974689028893,56.1157288017063
34,56.0259623210521,54.5274924546022,55.267529139357
35,54.8251399461444,54.3818901569683,54.4739290022727
36,53.8804746903546,54.7495318658655,56.1554402087601
37,54.0362743571114,56.1498788541116,56.4049183384339
38,53.7169445697525,55.353373106079,55.656643391678
39,53.6589501724351,54.5465963426018,54.9753577783314
40,54.4601357734239,55.8256456632027,55.274224076394
41,55.5536524819749,54.6561115844913,55.8312226039565
42,55.5457722340525,55.022051490781,56.3432816507779
43,55.407697387653,54.6065310838703,56.3480939369013
44,54.5435718750977,55.4859404217102,55.9732983128985
45,54.7877454318404,55.3328362741452,56.3088923524775
46,54.2067498756709,55.7283921420055,56.4206144326013
47,54.3006413794575,54.90710864335,55.044528490601
48,54.9582145567823,55.8750085612933,55.8528149909135
49,55.7954978379366,55.7891027415447,56.2920565100694
50,55.5883461617915,55.5529681614092,54.9790238111262
51,55.5148860900334,55.9845908524796,55.1112155547344
52,54.6607976389986,54.6504278455252,56.8379403928113
53,55.2235347895317,55.7231711750228,55.920713064348
54,56.0649304779586,55.5614707447583,56.6664789225682
55,55.0757990214747,55.168368728765,55.7904377297532
56,56.2312277321118,55.3172335218252,56.6453268780754
57,55.565563600542,55.6266028521544,56.1945177581455
58,54.9425572059778,55.7205211343264,56.3826049120922
59,55.3492477229586,55.6177120774014,56.7272394309098
60,54.9343551204058,55.8014147910861,56.6314530308539
61,55.1174476350533,56.08882093316,55.8467140996118
62,55.3123326072504,56.0181807748235,56.4897480492588
63,55.1868945097887,54.9996771405706,55.776821690946
64,54.5722340434112,55.5843850113612,56.4455990584641
65,54.4172931048145,55.3253224827754,56.5087833830835
66,53.6343526083881,54.6817832639685,55.9460631096539
67,55.5885200493526,55.9264430012761,56.7230629453569
68,55.2677315861407,55.6311430815342,56.6272920734649
69,55.3926147849613,55.7450105046477,55.7231617920597
70,55.8688871570463,55.5961127397363,55.7783757371117
71,55.8339565038521,55.9259492575779,57.1498882106415
72,55.6199030853265,55.7141001202316,56.9986040319416
73,56.2378989219191,54.5933703478132,57.4408261254929
74,55.952611346042,55.322337477493,57.581352913162
75,55.6043550259119,54.6194227700213,56.8871091861737
76,55.2372226751722,55.4722327926753,56.4975190820738
77,55.5160385135379,56.1082230933794,55.1913058274551
78,54.8753123993386,56.1083189250278,55.3028916504004
79,55.3584042081606,56.1800733583222,55.4260500919686
80,54.9091045700983,55.6534848606792,56.762865843523
81,55.7872694986457,55.6840509347393,56.2989340121811
82,55.7429996084279,56.0139780860666,56.5420205033427
83,55.2962157219705,56.1832365007164,57.5737300185716
